key;accepted;kingdom;scientificName;speciesKey
10420147;NA;Plantae;Salix calcicola var. calcicola × Salix richardsonii;10420147
10420226;NA;Plantae;Aconitum napellus x pilipes;10420226
10420743;NA;Plantae;Carex acutiformis x vesicaria;10420743
10421413;NA;Plantae;Potentilla heptaphylla x subarenaria;10421413
9867042;Gymnadenia conopsea × Platanthera bifolia;Plantae;Gymnadenia conopsea x Platanthera bifolia;10421822
10421822;NA;Plantae;Gymnadenia conopsea × Platanthera bifolia;10421822
10422186;NA;Plantae;Typha angustifolia × latifolia;10422186
10422947;NA;Plantae;Viola collina × hirta;10422947
9936071;Elytrigia atherica × juncea;Plantae;Elytrigia atherica x juncea subsp. boreoatlantica;10424301
10179633;Elytrigia atherica × juncea;Plantae;Elytrigia atherica × juncea subsp. boreoatlantica;10424301
10330623;Elytrigia atherica × juncea;Plantae;Elytrigia atherica x juncea ssp. boreoatlantica;10424301
10352324;Elytrigia atherica × juncea;Plantae;Elytrigia atherica × juncea ssp. boreoatlantica;10424301
10424301;NA;Plantae;Elytrigia atherica × juncea;10424301
10503881;Elytrigia atherica × juncea;Plantae;Elytrigia atherica x juncea;10424301
10425092;NA;Plantae;Nephrodium filix-mas x dilatatum;10425092
10029838;Carex buxbaumii subsp. buxbaumii × hartmanii;Plantae;Carex buxbaumii ssp. buxbaumii x hartmanii;10425162
10258203;Carex buxbaumii subsp. buxbaumii × hartmanii;Plantae;Carex buxbaumii subsp. buxbaumii x hartmanii;10425162
10425162;NA;Plantae;Carex buxbaumii subsp. buxbaumii × hartmanii;10425162
10654703;Carex buxbaumii subsp. buxbaumii × hartmanii;Plantae;Carex buxbaumii ssp. buxbaumii × hartmanii;10425162
9863363;Erigeron acris subsp. politus × borealis;Plantae;Erigeron acris ssp. politus x borealis;10425569
10180868;Erigeron acris subsp. politus × borealis;Plantae;Erigeron acris subsp. politus x borealis;10425569
10425569;NA;Plantae;Erigeron acris subsp. politus × borealis;10425569
10502641;Erigeron acris subsp. politus × borealis;Plantae;Erigeron acris ssp. politus × borealis;10425569
10425859;NA;Plantae;Amelanchier bartramiana × Amelanchier spicata;10425859
10425955;NA;Plantae;Equisetum ramosissimum x variegatum;10425955
10426020;NA;Plantae;Galanthus elwesii x nivalis;10426020
10426297;NA;Plantae;Anacamptis x parvifolia x Anacamptis palustris;10426297
9862153;Anemone nemorosa × trifolia;Plantae;Anemone nemorosa x trifolia;10426799
10426799;NA;Plantae;Anemone nemorosa × trifolia;10426799
10256224;Luzula pallescens × sudetica;Plantae;Luzula pallescens x sudetica;10427153
10427153;NA;Plantae;Luzula pallescens × sudetica;10427153
10255932;Epilobium davuricum × palustre;Plantae;Epilobium davuricum x palustre;10427445
10427445;NA;Plantae;Epilobium davuricum × palustre;10427445
10427544;NA;Plantae;Poa compressa × nemoralis;10427544
10032588;Pilosella cymosa subsp. cymosa × officinarum subsp. officinarum;Plantae;Pilosella cymosa ssp. cymosa x officinarum ssp. officinarum;10427907
10255459;Pilosella cymosa subsp. cymosa × officinarum subsp. officinarum;Plantae;Pilosella cymosa subsp. cymosa x officinarum subsp. officinarum;10427907
10427907;NA;Plantae;Pilosella cymosa subsp. cymosa × officinarum subsp. officinarum;10427907
10651971;Pilosella cymosa subsp. cymosa × officinarum subsp. officinarum;Plantae;Pilosella cymosa ssp. cymosa × officinarum ssp. officinarum;10427907
9860642;Carex pseudocyperus × vesicaria;Plantae;Carex pseudocyperus x vesicaria;10428319
10428319;NA;Plantae;Carex pseudocyperus × vesicaria;10428319
10428777;NA;Plantae;Verbascum lychnitis × thapsus;10428777
9860180;Pilosella aurantiaca subsp. decolorans × sphaerocephala;Plantae;Pilosella aurantiaca ssp. decolorans x sphaerocephala;10428784
10184099;Pilosella aurantiaca subsp. decolorans × sphaerocephala;Plantae;Pilosella aurantiaca subsp. decolorans x sphaerocephala;10428784
10428784;NA;Plantae;Pilosella aurantiaca subsp. decolorans × sphaerocephala;10428784
10499458;Pilosella aurantiaca subsp. decolorans × sphaerocephala;Plantae;Pilosella aurantiaca ssp. decolorans × sphaerocephala;10428784
10429257;NA;Plantae;Epilobium alsinifolium x palustre;10429257
10253777;Equisetum fluviatile × palustre;Plantae;Equisetum fluviatile x palustre;10429623
10429623;NA;Plantae;Equisetum fluviatile × palustre;10429623
10429627;NA;Plantae;Dryopteris filix mas x marginalis;10429627
9858953;Rumex crispus × maritimus;Plantae;Rumex crispus x maritimus;10430016
10430016;NA;Plantae;Rumex crispus × maritimus;10430016
10430141;NA;Plantae;Cortaderia nitida x sericantha;10430141
10430274;NA;Chromista;Phytophthora cambivora × fragariae;10430274
9858184;Pulmonaria obscura × saccharata;Plantae;Pulmonaria obscura x saccharata;10430800
10430800;NA;Plantae;Pulmonaria obscura × saccharata;10430800
10431189;NA;Plantae;Cirsium acaulon x eriophorum;10431189
10036122;Viola canina subsp. montana × riviniana;Plantae;Viola canina subsp. montana x riviniana;10431446
10251932;Viola canina subsp. montana × riviniana;Plantae;Viola canina ssp. montana × riviniana;10431446
10431446;NA;Plantae;Viola canina subsp. montana × riviniana;10431446
10648441;Viola canina subsp. montana × riviniana;Plantae;Viola canina ssp. montana x riviniana;10431446
9857415;Carex lasiocarpa × saxatilis;Plantae;Carex lasiocarpa x saxatilis;10431553
10431553;NA;Plantae;Carex lasiocarpa × saxatilis;10431553
10432127;NA;Animalia;Emberiza schoeniclus x rustica;10432127
9856497;Salix aurita × phylicifolia;Plantae;Salix aurita x phylicifolia;10432506
10432506;NA;Plantae;Salix aurita × phylicifolia;10432506
10037352;Salix caprea subsp. caprea × repens subsp. rosmarinifolia;Plantae;Salix caprea ssp. caprea x repens ssp. rosmarinifolia;10432681
10250695;Salix caprea subsp. caprea × repens subsp. rosmarinifolia;Plantae;Salix caprea ssp. caprea × repens ssp. rosmarinifolia;10432681
10432681;NA;Plantae;Salix caprea subsp. caprea × repens subsp. rosmarinifolia;10432681
10647213;Salix caprea subsp. caprea × repens subsp. rosmarinifolia;Plantae;Salix caprea subsp. caprea x repens subsp. rosmarinifolia;10432681
10432712;NA;Plantae;Calamagrostis epigejos x pseudophragmites;10432712
9856212;Elymus caninus var. muticus × mutabilis;Plantae;Elymus caninus var. muticus x mutabilis;10432790
10432790;NA;Plantae;Elymus caninus var. muticus × mutabilis;10432790
10433068;NA;Animalia;Turdus atrogularis x eunomus/naumanni;10433068
10433595;NA;Plantae;Nephrodium filix-mas x spinulosum;10433595
9855282;Viola canina × rupestris subsp. rupestris;Plantae;Viola canina x rupestris subsp. rupestris;10433765
10189008;Viola canina × rupestris subsp. rupestris;Plantae;Viola canina x rupestris ssp. rupestris;10433765
10433765;NA;Plantae;Viola canina × rupestris subsp. rupestris;10433765
10494515;Viola canina × rupestris subsp. rupestris;Plantae;Viola canina × rupestris ssp. rupestris;10433765
10434036;NA;Plantae;Dipsacus fullonum x laciniatus;10434036
10248520;Narcissus cyclamineus × pseudonarcissus;Plantae;Narcissus cyclamineus x pseudonarcissus;10434869
10434869;NA;Plantae;Narcissus cyclamineus × pseudonarcissus;10434869
10435095;NA;Plantae;Pilosella billyana x Pilosella officinarum;10435095
10003919;Carex aquatilis × subspathacea;Plantae;Carex aquatilis ssp. aquatilis x subspathacea;10435630
10040277;Carex aquatilis × subspathacea;Plantae;Carex aquatilis ssp. aquatilis × subspathacea;10435630
10247776;Carex aquatilis × subspathacea;Plantae;Carex aquatilis x subspathacea;10435630
10284266;Carex aquatilis × subspathacea;Plantae;Carex aquatilis subsp. aquatilis × subspathacea;10435630
10435630;NA;Plantae;Carex aquatilis × subspathacea;10435630
10644301;Carex aquatilis × subspathacea;Plantae;Carex aquatilis subsp. aquatilis x subspathacea;10435630
10435929;NA;Plantae;Carex echinata x elongata;10435929
10436410;NA;Plantae;Symphoricarpos microphyllus x orbiculatus;10436410
9852572;Geum macrophyllum × urbanum;Plantae;Geum macrophyllum x urbanum;10436495
10436495;NA;Plantae;Geum macrophyllum × urbanum;10436495
10436776;NA;Plantae;Carex rostrata × vesicaria;10436776
10437154;NA;Plantae;Salix aurita x myrtilloides;10437154
10437239;NA;Plantae;Myosotis nemorosa x scorpioides;10437239
10437360;NA;Plantae;Hypnum molle x turgescens;10437360
10437622;NA;Plantae;Orchis langei x Orchis mascula;10437622
10245510;Salix aurita × purpurea × viminalis;Plantae;Salix aurita x purpurea x viminalis;10437900
10437900;NA;Plantae;Salix aurita × purpurea × viminalis;10437900
10437999;NA;Plantae;Ophrys lutea x Ophrys provincialis;10437999
10439247;NA;Plantae;Arctium lappa x minus;10439247
10243794;Anchusa ochroleuca × officinalis;Plantae;Anchusa ochroleuca x officinalis;10439619
10439619;NA;Plantae;Anchusa ochroleuca × officinalis;10439619
10243043;Rumex alpinus × longifolius;Plantae;Rumex alpinus x longifolius;10440376
10440376;NA;Plantae;Rumex alpinus × longifolius;10440376
10440583;NA;Animalia;Branta leucopsis x bernicla;10440583
10440770;NA;Plantae;Carex atrosquama × Carex media;10440770
10242562;Sparganium angustifolium × natans;Plantae;Sparganium angustifolium x natans;10440850
10440850;NA;Plantae;Sparganium angustifolium × natans;10440850
10441083;NA;Plantae;Pityrogramma calomelanos x peruviana;10441083
10441235;NA;Plantae;Neotinea ustulata x Orchis militaris;10441235
10441313;NA;Animalia;Amphiprion ocellaris x Amphiprion percula;10441313
10046187;Pilosella dichotoma × officinarum subsp. officinarum;Plantae;Pilosella dichotoma x officinarum ssp. officinarum;10441609
10241793;Pilosella dichotoma × officinarum subsp. officinarum;Plantae;Pilosella dichotoma × officinarum ssp. officinarum;10441609
10441609;NA;Plantae;Pilosella dichotoma × officinarum subsp. officinarum;10441609
10638316;Pilosella dichotoma × officinarum subsp. officinarum;Plantae;Pilosella dichotoma x officinarum subsp. officinarum;10441609
10441642;NA;Plantae;Verbascum bombyciferum x densiflorum;10441642
10241487;Raphanus raphanistrum × sativus;Plantae;Raphanus raphanistrum x sativus;10441906
10441906;NA;Plantae;Raphanus raphanistrum × sativus;10441906
9846990;Draba alpina × fladnizensis;Plantae;Draba alpina x fladnizensis;10442188
10442188;NA;Plantae;Draba alpina × fladnizensis;10442188
10240551;Leymus arenarius × Secale cereale;Plantae;Leymus arenarius x Secale cereale;10442835
10442835;NA;Plantae;Leymus arenarius × Secale cereale;10442835
9846229;Epilobium adenocaulon × palustre;Plantae;Epilobium adenocaulon x palustre;10442964
10442964;NA;Plantae;Epilobium adenocaulon × palustre;10442964
10240063;Woodsia glabella × ilvensis;Plantae;Woodsia glabella x ilvensis;10443309
10443309;NA;Plantae;Woodsia glabella × ilvensis;10443309
9845659;Ardea cinerea x alba;Animalia;Ardea alba x cinerea;10443522
10443522;NA;Animalia;Ardea cinerea x alba;10443522
10239459;Primula elatior × veris × vulgaris;Plantae;Primula elatior x veris x vulgaris;10443904
10443904;NA;Plantae;Primula elatior × veris × vulgaris;10443904
9845160;Dactylorhiza maculata subsp. maculata × Gymnadenia conopsea;Plantae;Dactylorhiza maculata ssp. maculata x Gymnadenia conopsea;10444010
10199202;Dactylorhiza maculata subsp. maculata × Gymnadenia conopsea;Plantae;Dactylorhiza maculata subsp. maculata x Gymnadenia conopsea;10444010
10444010;NA;Plantae;Dactylorhiza maculata subsp. maculata × Gymnadenia conopsea;10444010
10484312;Dactylorhiza maculata subsp. maculata × Gymnadenia conopsea;Plantae;Dactylorhiza maculata ssp. maculata × Gymnadenia conopsea;10444010
9845076;NA;Plantae;Anacamptis morio subsp. longicornu x Anacamptis papilionacea var. expansa;10444099
10444099;NA;Plantae;Anacamptis morio x Anacamptis papilionacea;10444099
9844984;Salix myrsinifolia subsp. myrsinifolia × repens subsp. repens;Plantae;Salix myrsinifolia subsp. myrsinifolia x repens subsp. repens;10444196
10199383;Salix myrsinifolia subsp. myrsinifolia × repens subsp. repens;Plantae;Salix myrsinifolia ssp. myrsinifolia × repens ssp. repens;10444196
10444196;NA;Plantae;Salix myrsinifolia subsp. myrsinifolia × repens subsp. repens;10444196
10484119;Salix myrsinifolia subsp. myrsinifolia × repens subsp. repens;Plantae;Salix myrsinifolia ssp. myrsinifolia x repens ssp. repens;10444196
10238073;Anthericum liliago × ramosum;Plantae;Anthericum liliago x ramosum;10445311
10445311;NA;Plantae;Anthericum liliago × ramosum;10445311
10237784;Cerastium arcticum × regelii;Plantae;Cerastium arcticum x regelii;10445586
10445586;NA;Plantae;Cerastium arcticum × regelii;10445586
10445680;NA;Plantae;Phyteuma ovatum x spicatum;10445680
10446157;NA;Plantae;Pinus mugo × sylvestris;10446157
10446904;NA;Plantae;Viola canina x reichenbachiana;10446904
10447618;NA;Plantae;Rumex aquaticus × obtusifolius;10447618
9991304;Salix aurita × cinerea;Plantae;Salix aurita x cinerea;10448348
10052872;Salix aurita × cinerea;Plantae;Salix aurita x cinerea ssp. cinerea;10448348
10235052;Salix aurita × cinerea;Plantae;Salix aurita × cinerea subsp. cinerea;10448348
10448348;NA;Plantae;Salix aurita × cinerea;10448348
10631572;Salix aurita × cinerea;Plantae;Salix aurita × cinerea ssp. cinerea;10448348
10053045;Anacamptis morio × Orchis mascula;Plantae;Anacamptis morio x Orchis mascula;10448522
10234873;Anacamptis morio × Orchis mascula;Plantae;Orchis mascula × morio;10448522
10448522;NA;Plantae;Anacamptis morio × Orchis mascula;10448522
9840624;Vaccinium microcarpum × oxycoccos;Plantae;Vaccinium microcarpum x oxycoccos;10448624
10448624;NA;Plantae;Vaccinium microcarpum × oxycoccos;10448624
10448831;NA;Plantae;Rosa gallica x tomentosa;10448831
10448839;NA;Plantae;Quercus canariensis x Quercus suber;10448839
10448916;NA;Plantae;Sempervivum alpinum x arachnoideum x montanum?;10448916
10449029;NA;Plantae;Colchicum alpinum x Colchicum autumnale;10449029
10449236;NA;Animalia;Labeobarbus macroceps X Labeobarbus mawambiensis;10449236
10233812;Epilobium alsinifolium × lactiflorum;Plantae;Epilobium alsinifolium x lactiflorum;10449592
10449592;NA;Plantae;Epilobium alsinifolium × lactiflorum;10449592
10233045;Draba alpina × subcapitata;Plantae;Draba alpina x subcapitata;10450373
10450373;NA;Plantae;Draba alpina × subcapitata;10450373
9838376;Pilosella aurantiaca subsp. dimorpha × cymosa subsp. cymosa;Plantae;Pilosella aurantiaca ssp. dimorpha x cymosa ssp. cymosa;10450953
10206101;Pilosella aurantiaca subsp. dimorpha × cymosa subsp. cymosa;Plantae;Pilosella aurantiaca subsp. dimorpha x cymosa subsp. cymosa;10450953
10450953;NA;Plantae;Pilosella aurantiaca subsp. dimorpha × cymosa subsp. cymosa;10450953
10477421;Pilosella aurantiaca subsp. dimorpha × cymosa subsp. cymosa;Plantae;Pilosella aurantiaca ssp. dimorpha × cymosa ssp. cymosa;10450953
10055781;Festuca rubra subsp. arctica × vivipara subsp. vivipara;Plantae;Festuca rubra ssp. arctica × vivipara ssp. vivipara;10451306
10232118;Festuca rubra subsp. arctica × vivipara subsp. vivipara;Plantae;Festuca rubra ssp. arctica x vivipara ssp. vivipara;10451306
10451306;NA;Plantae;Festuca rubra subsp. arctica × vivipara subsp. vivipara;10451306
10628609;Festuca rubra subsp. arctica × vivipara subsp. vivipara;Plantae;Festuca rubra subsp. arctica x vivipara subsp. vivipara;10451306
10451406;NA;Plantae;Epilobium palustre × parviflorum;10451406
10451772;NA;Plantae;Carex maritima × Carex parallela;10451772
10452191;NA;Plantae;Rumex aquaticus x hydrolapathum;10452191
10452523;NA;Plantae;Asplenium germanicum x trichomanes;10452523
10452839;NA;Plantae;Dactylorhiza majalis x Orchis palustris;10452839
10453325;NA;Plantae;Arctium minus × nemorosum;10453325
10453390;NA;Plantae;Dianthus barbatus × superbus;10453390
10454177;NA;Plantae;Epilobium alpestre x alsinifolium;10454177
10454499;NA;Plantae;Carex crinita var. crinita × Carex lenticularis;10454499
10059006;Calamagrostis canescens × neglecta;Plantae;Calamagrostis canescens x neglecta;10454565
10228868;Calamagrostis canescens × neglecta;Plantae;Calamagrostis canescens x stricta;10454565
10454565;NA;Plantae;Calamagrostis canescens × neglecta;10454565
10625352;Calamagrostis canescens × neglecta;Plantae;Calamagrostis canescens × stricta;10454565
9834682;Salix aurita × cinerea × myrsinifolia;Plantae;Salix aurita x cinerea x myrsinifolia;10454671
10077981;Salix aurita × cinerea × myrsinifolia;Plantae;Salix aurita × cinerea subsp. cinerea × myrsinifolia;10454671
10209800;Salix aurita × cinerea × myrsinifolia;Plantae;Salix aurita x cinerea ssp. cinerea x myrsinifolia;10454671
10454671;NA;Plantae;Salix aurita × cinerea × myrsinifolia;10454671
10473728;Salix aurita × cinerea × myrsinifolia;Plantae;Salix aurita × cinerea ssp. cinerea × myrsinifolia;10454671
10606203;Salix aurita × cinerea × myrsinifolia;Plantae;Salix aurita x cinerea subsp. cinerea x myrsinifolia;10454671
10228594;Salix aurita × glauca;Plantae;Salix aurita x glauca;10454839
10454839;NA;Plantae;Salix aurita × glauca;10454839
10455625;NA;Plantae;Verbascum densiflorum × nigrum;10455625
10457253;NA;Plantae;Dombeya ficulnea x pilosa;10457253
10457803;NA;Plantae;Dactylorhiza fuchsii x Dactylorhiza traunsteineri;10457803
10458579;NA;Plantae;Grimmia cardotii x anodon;10458579
10458581;NA;Plantae;Galium album x wirtgenii;10458581
9980919;Viola canina subsp. montana × mirabilis;Plantae;Viola canina × mirabilis;10458854
10063253;Viola canina subsp. montana × mirabilis;Plantae;Viola canina ssp. montana x mirabilis;10458854
10224613;Viola canina subsp. montana × mirabilis;Plantae;Viola canina subsp. montana x mirabilis;10458854
10307282;Viola canina subsp. montana × mirabilis;Plantae;Viola canina ssp. montana × mirabilis;10458854
10458854;NA;Plantae;Viola canina subsp. montana × mirabilis;10458854
10621104;Viola canina subsp. montana × mirabilis;Plantae;Viola canina x mirabilis;10458854
9830457;Carex aquatilis × salina;Plantae;Carex aquatilis ssp. aquatilis × salina;10458986
10073761;Carex aquatilis × salina;Plantae;Carex aquatilis subsp. aquatilis × salina;10458986
10214050;Carex aquatilis × salina;Plantae;Carex aquatilis x salina;10458986
10458986;NA;Plantae;Carex aquatilis × salina;10458986
10469467;Carex aquatilis × salina;Plantae;Carex aquatilis subsp. aquatilis x salina;10458986
10610491;Carex aquatilis × salina;Plantae;Carex aquatilis ssp. aquatilis x salina;10458986
