id;verbatim;type;parent;parent_taxonID;edited;source
urn:lsid:ipni.org:names:501462-1;Laburnum × watereri Briq.;name;NA;NA;Laburnum ×watereri Briq.;ipni
urn:lsid:ipni.org:names:501463-1;Laburnum × watereri (A.C.Rosenthal & Bermann) Dippel;name;NA;NA;Laburnum ×watereri (A.C.Rosenthal & Bermann) Dippel;ipni
urn:lsid:ipni.org:names:50187-1;Jacobinia × penrhosiensis L.H.Bailey;name;NA;NA;Jacobinia ×penrhosiensis L.H.Bailey;ipni
urn:lsid:ipni.org:names:504090-1;Lupinus × alpestris A.Nelson;name;NA;NA;Lupinus ×alpestris A.Nelson;ipni
urn:lsid:ipni.org:names:50425882-2;Quercus × gallaecica Llamas, Lence & Acedo;name;Quercus robur L.;urn:lsid:ipni.org:names:296690-1;Quercus ×gallaecica Llamas, Lence & Acedo;ipni
urn:lsid:ipni.org:names:50425882-2;Quercus × gallaecica Llamas, Lence & Acedo;name;Quercus lusitanica Lam.;urn:lsid:ipni.org:names:296413-1;Quercus ×gallaecica Llamas, Lence & Acedo;ipni
urn:lsid:ipni.org:names:50426089-2;Hoffmannseggella × cristinae F.E.L.Miranda & K.G.Lacerda;name;Hoffmannseggella rupestris (Lindl.) V.P.Castro & Chiron;urn:lsid:ipni.org:names:20003874-1;Hoffmannseggella ×cristinae F.E.L.Miranda & K.G.Lacerda;ipni
urn:lsid:ipni.org:names:50426089-2;Hoffmannseggella × cristinae F.E.L.Miranda & K.G.Lacerda;name;Hoffmannseggella briegeri (Blumensch. ex Pabst) V.P.Castro & Chiron;urn:lsid:ipni.org:names:20003848-1;Hoffmannseggella ×cristinae F.E.L.Miranda & K.G.Lacerda;ipni
urn:lsid:ipni.org:names:50426090-2;Hoffmannseggella × feldmanniana F.E.L.Miranda & K.G.Lacerda;name;Hoffmannseggella endsfeldzii (Pabst) V.P.Castro & Chiron;urn:lsid:ipni.org:names:20003859-1;Hoffmannseggella ×feldmanniana F.E.L.Miranda & K.G.Lacerda;ipni
urn:lsid:ipni.org:names:50426090-2;Hoffmannseggella × feldmanniana F.E.L.Miranda & K.G.Lacerda;name;Hoffmannseggella pabstii F.E.L.Miranda & K.G.Lacerda;urn:lsid:ipni.org:names:50426088-2;Hoffmannseggella ×feldmanniana F.E.L.Miranda & K.G.Lacerda;ipni
urn:lsid:ipni.org:names:50426091-2;Hoffmannseggella × raganii F.E.L.Miranda & K.G.Lacerda;name;Hoffmannseggella rupestris (Lindl.) V.P.Castro & Chiron;urn:lsid:ipni.org:names:20003874-1;Hoffmannseggella ×raganii F.E.L.Miranda & K.G.Lacerda;ipni
urn:lsid:ipni.org:names:50426091-2;Hoffmannseggella × raganii F.E.L.Miranda & K.G.Lacerda;name;Hoffmannseggella bradei (Pabst) V.P.Castro & Chiron;urn:lsid:ipni.org:names:20003837-1;Hoffmannseggella ×raganii F.E.L.Miranda & K.G.Lacerda;ipni
urn:lsid:ipni.org:names:50426177-2;Ophrys × capellae-pacis G.Kretzschmar & H.Kretzschmar;name;Ophrys spruneri Nyman subsp. grigoriana (G.Kretzschmar & H.Kretzschmar) H.Kretzschmar;urn:lsid:ipni.org:names:20004351-1;Ophrys ×capellae-pacis G.Kretzschmar & H.Kretzschmar;ipni
urn:lsid:ipni.org:names:50426177-2;Ophrys × capellae-pacis G.Kretzschmar & H.Kretzschmar;name;Ophrys iricolor Desf.;urn:lsid:ipni.org:names:647949-1;Ophrys ×capellae-pacis G.Kretzschmar & H.Kretzschmar;ipni
urn:lsid:ipni.org:names:50426178-2;Orchis × sciathia Biel;name;Orchis boryi Rchb.f.;urn:lsid:ipni.org:names:648414-1;Orchis ×sciathia Biel;ipni
urn:lsid:ipni.org:names:50426178-2;Orchis × sciathia Biel;name;Orchis morio L.;urn:lsid:ipni.org:names:648892-1;Orchis ×sciathia Biel;ipni
urn:lsid:ipni.org:names:50426198-2;Arthromeris × purohitii H.C.Pande & P.C.Pande;name;NA;NA;Arthromeris ×purohitii H.C.Pande & P.C.Pande;ipni
urn:lsid:ipni.org:names:50426219-2;Betula aurata var. rhombifolia (Tausch) Tzvelev;name;NA;NA;Betula aurata var. rhombifolia (Tausch) Tzvelev;ipni
urn:lsid:ipni.org:names:50426224-2;Betula × kateninii Tzvelev;name;Betula callosa Notø;urn:lsid:ipni.org:names:107734-1;Betula ×kateninii Tzvelev;ipni
urn:lsid:ipni.org:names:50426224-2;Betula × kateninii Tzvelev;name;Betula pendula Roth;urn:lsid:ipni.org:names:295174-1;Betula ×kateninii Tzvelev;ipni
urn:lsid:ipni.org:names:50426225-2;Betula × vologdensis Tzvelev;name;Betula humilis Schrank;urn:lsid:ipni.org:names:295106-1;Betula ×vologdensis Tzvelev;ipni
urn:lsid:ipni.org:names:50426225-2;Betula × vologdensis Tzvelev;name;Betula nana L.;urn:lsid:ipni.org:names:295151-1;Betula ×vologdensis Tzvelev;ipni
urn:lsid:ipni.org:names:50426249-2;Viola × tuvinica Vl.V.Nikitin;name;Viola mauritii Teplouchow;urn:lsid:ipni.org:names:868639-1;Viola ×tuvinica Vl.V.Nikitin;ipni
urn:lsid:ipni.org:names:50426249-2;Viola × tuvinica Vl.V.Nikitin;name;Viola komarovii W.Becker;urn:lsid:ipni.org:names:868454-1;Viola ×tuvinica Vl.V.Nikitin;ipni
urn:lsid:ipni.org:names:50426250-2;Viola × tigirekica Vl.V.Nikitin;name;Viola altaica Ker Gawl.;urn:lsid:ipni.org:names:867608-1;Viola ×tigirekica Vl.V.Nikitin;ipni
urn:lsid:ipni.org:names:50426250-2;Viola × tigirekica Vl.V.Nikitin;name;Viola disiuncta W.Becker;urn:lsid:ipni.org:names:868050-1;Viola ×tigirekica Vl.V.Nikitin;ipni
urn:lsid:ipni.org:names:50426251-2;Viola contempta nothosubsp. lactea Vl.V.Nikitin;name;Viola arvensis Murray;urn:lsid:ipni.org:names:867664-1;Viola contempta nothosubsp. lactea Vl.V.Nikitin;ipni
urn:lsid:ipni.org:names:50426251-2;Viola contempta nothosubsp. lactea Vl.V.Nikitin;name;Viola tricolor L.;urn:lsid:ipni.org:names:869428-1;Viola contempta nothosubsp. lactea Vl.V.Nikitin;ipni
urn:lsid:ipni.org:names:50426350-2;Saxifraga × concinna R.Rolfe;name;Saxifraga dinnikii Schmalh. ex Akinfew;urn:lsid:ipni.org:names:793565-1;Saxifraga ×concinna R.Rolfe;ipni
urn:lsid:ipni.org:names:50426350-2;Saxifraga × concinna R.Rolfe;name;Saxifraga cinerea Harry Sm.;urn:lsid:ipni.org:names:793433-1;Saxifraga ×concinna R.Rolfe;ipni
urn:lsid:ipni.org:names:50426607-2;Potentilla × pantotricha Soják;name;Potentilla gorokana Kalkman;urn:lsid:ipni.org:names:937227-1;Potentilla ×pantotricha Soják;ipni
urn:lsid:ipni.org:names:50426607-2;Potentilla × pantotricha Soják;name;Potentilla philippinensis Merr.;urn:lsid:ipni.org:names:728718-1;Potentilla ×pantotricha Soják;ipni
urn:lsid:ipni.org:names:50426614-2;Potentilla × aurantiaca Soják;name;Potentilla gerardiana Lindl.;urn:lsid:ipni.org:names:728143-1;Potentilla ×aurantiaca Soják;ipni
urn:lsid:ipni.org:names:50426614-2;Potentilla × aurantiaca Soják;name;Potentilla nepalensis Hook.;urn:lsid:ipni.org:names:728567-1;Potentilla ×aurantiaca Soják;ipni
urn:lsid:ipni.org:names:50426617-2;Potentilla × ala-arczae Soják;name;Potentilla hololeuca Boiss. ex Lehm.;urn:lsid:ipni.org:names:728248-1;Potentilla ×ala-arczae Soják;ipni
urn:lsid:ipni.org:names:50426617-2;Potentilla × ala-arczae Soják;name;Potentilla multifida L.;urn:lsid:ipni.org:names:728539-1;Potentilla ×ala-arczae Soják;ipni
urn:lsid:ipni.org:names:50426618-2;Potentilla × bishkekensis Soják;name;Potentilla agrimonioides;urn:lsid:ipni.org:names:50951650-1;Potentilla ×bishkekensis Soják;ipni
urn:lsid:ipni.org:names:50426619-2;Potentilla × solitaria Soják;name;Potentilla fedtschenkoana Siegfr. ex Th.Wolf;urn:lsid:ipni.org:names:728069-1;Potentilla ×solitaria Soják;ipni
urn:lsid:ipni.org:names:50426619-2;Potentilla × solitaria Soják;name;Potentilla asiatica (Th.Wolf) Juz.;urn:lsid:ipni.org:names:727680-1;Potentilla ×solitaria Soják;ipni
urn:lsid:ipni.org:names:50426620-2;Potentilla × recensita Soják;name;Potentilla chinensis Ser.;urn:lsid:ipni.org:names:727854-1;Potentilla ×recensita Soják;ipni
urn:lsid:ipni.org:names:50426620-2;Potentilla × recensita Soják;name;Potentilla tergemina Soják;urn:lsid:ipni.org:names:729105-1;Potentilla ×recensita Soják;ipni
urn:lsid:ipni.org:names:50426622-2;Potentilla × tundricola Soják;name;Potentilla litoralis Rydb.;urn:lsid:ipni.org:names:728419-1;Potentilla ×tundricola Soják;ipni
urn:lsid:ipni.org:names:50426622-2;Potentilla × tundricola Soják;name;Potentilla hyparctica Malte;urn:lsid:ipni.org:names:728267-1;Potentilla ×tundricola Soják;ipni
urn:lsid:ipni.org:names:504588-1;Lupinus × insignis Lem.;name;NA;NA;Lupinus ×insignis Lem.;ipni
urn:lsid:ipni.org:names:505005-1;Lupinus × regalis (hort.) Bergmans;name;NA;NA;Lupinus ×regalis (hort.) Bergmans;ipni
urn:lsid:ipni.org:names:505247-1;Lupinus × versicolor Caball.;name;NA;NA;Lupinus ×versicolor Caball.;ipni
urn:lsid:ipni.org:names:506100-1;Medicago × casellasii P.Monts.;name;NA;NA;Medicago ×casellasii P.Monts.;ipni
urn:lsid:ipni.org:names:506261-1;Medicago × lilacea Hy;name;NA;NA;Medicago ×lilacea Hy;ipni
urn:lsid:ipni.org:names:506318-1;Medicago × oligocarpa Corb.;name;NA;NA;Medicago ×oligocarpa Corb.;ipni
urn:lsid:ipni.org:names:506432-1;Medicago × spuria Hy;name;NA;NA;Medicago ×spuria Hy;ipni
urn:lsid:ipni.org:names:507037-1;Melilotus × schoenheitianus Hausskn.;name;NA;NA;Melilotus ×schoenheitianus Hausskn.;ipni
urn:lsid:ipni.org:names:50910669-1;Carex × schuetzeana Figert;name;Carex canescens L.;urn:lsid:ipni.org:names:299030-1;Carex ×schuetzeana Figert;ipni
urn:lsid:ipni.org:names:50910669-1;Carex × schuetzeana Figert;name;Carex paradoxa Willd.;urn:lsid:ipni.org:names:301440-1;Carex ×schuetzeana Figert;ipni
urn:lsid:ipni.org:names:50923511-1;Salix × sepulcralis Simonk.;name;Salix alba L.;urn:lsid:ipni.org:names:776974-1;Salix ×sepulcralis Simonk.;ipni
urn:lsid:ipni.org:names:50923511-1;Salix × sepulcralis Simonk.;name;Salix babylonica L.;urn:lsid:ipni.org:names:777133-1;Salix ×sepulcralis Simonk.;ipni
urn:lsid:ipni.org:names:50929833-1;Ophrys × pseudobertolonii Murr;name;NA;NA;Ophrys ×pseudobertolonii Murr;ipni
urn:lsid:ipni.org:names:50942573-1;Orchis × masteineri Cif. & Giacom.;name;Orchis mascula (L.) L.;urn:lsid:ipni.org:names:648853-1;Orchis ×masteineri Cif. & Giacom.;ipni
urn:lsid:ipni.org:names:50942573-1;Orchis × masteineri Cif. & Giacom.;name;Orchis traunsteineri Saut. ex Rchb.;urn:lsid:ipni.org:names:649209-1;Orchis ×masteineri Cif. & Giacom.;ipni
urn:lsid:ipni.org:names:50945202-1;Agrostis × robinsonii Druce;name;Agrostis palustris Huds.;urn:lsid:ipni.org:names:386103-1;Agrostis ×robinsonii Druce;ipni
urn:lsid:ipni.org:names:50945202-1;Agrostis × robinsonii Druce;name;Agrostis verticillata Vill.;urn:lsid:ipni.org:names:386489-1;Agrostis ×robinsonii Druce;ipni
urn:lsid:ipni.org:names:50954922-1;Ophrys × gelmii Murr;name;NA;NA;Ophrys ×gelmii Murr;ipni
urn:lsid:ipni.org:names:50986609-1;Dactylogymnadenia × gracilis nothosubsp. sourekii F.Proch.;name;NA;NA;Dactylogymnadenia ×gracilis nothosubsp. sourekii F.Proch.;ipni
urn:lsid:ipni.org:names:50986613-1;Orchis × evansii Druce;name;NA;NA;Orchis ×evansii Druce;ipni
urn:lsid:ipni.org:names:51004941-1;Thymus × pilisiensis Borbás;name;NA;NA;Thymus ×pilisiensis Borbás;ipni
urn:lsid:ipni.org:names:510252-1;Ononis × cenisio-rotundifolia Beauverd;name;NA;NA;Ononis ×cenisio-rotundifolia Beauverd;ipni
urn:lsid:ipni.org:names:510844-1;Ornithopus × compressus Pau;name;NA;NA;Ornithopus ×compressus Pau;ipni
urn:lsid:ipni.org:names:510857-1;Ornithopus × macrorrhynchus (Willk.) Klink. & O.Schwarz;name;NA;NA;Ornithopus ×macrorrhynchus (Willk.) Klink. & O.Schwarz;ipni
urn:lsid:ipni.org:names:511477-1;Oxytropis × generosa Brügger;name;NA;NA;Oxytropis ×generosa Brügger;ipni
urn:lsid:ipni.org:names:511535-1;Oxytropis × hybrida Brügger;name;NA;NA;Oxytropis ×hybrida Brügger;ipni
urn:lsid:ipni.org:names:511823-1;Oxytropis × rhaetica Brügger;name;NA;NA;Oxytropis ×rhaetica Brügger;ipni
urn:lsid:ipni.org:names:52191-1;Libonia × penrhosiensis hort. ex Carrière;name;NA;NA;Libonia ×penrhosiensis hort. ex Carrière;ipni
urn:lsid:ipni.org:names:523260-1;Trifolium × jankae Soó;name;NA;NA;Trifolium ×jankae Soó;ipni
urn:lsid:ipni.org:names:523261-1;Trifolium × joachini Sennen & Mauricio;name;NA;NA;Trifolium ×joachini Sennen & Mauricio;ipni
urn:lsid:ipni.org:names:523585-1;Trifolium × prostii Chass.;name;NA;NA;Trifolium ×prostii Chass.;ipni
urn:lsid:ipni.org:names:523630-1;Trifolium × retyezaticum Nyar.;name;NA;NA;Trifolium ×retyezaticum Nyar.;ipni
urn:lsid:ipni.org:names:523940-1;Trigonella × elmaluensis Širj.;name;NA;NA;Trigonella ×elmaluensis Širj.;ipni
urn:lsid:ipni.org:names:526877-1;Utricularia × littoralis Melander;name;NA;NA;Utricularia ×littoralis Melander;ipni
urn:lsid:ipni.org:names:527509-1;Aletris × tottenii E.T.Browne;name;NA;NA;Aletris ×tottenii E.T.Browne;ipni
urn:lsid:ipni.org:names:529390-1;Aloe × derbetzi Hort.Deleuil;name;NA;NA;Aloe ×derbetzi Hort.Deleuil;ipni
urn:lsid:ipni.org:names:529526-1;Aloe × hoyeri Radl;name;NA;NA;Aloe ×hoyeri Radl;ipni
urn:lsid:ipni.org:names:529534-1;Aloe × imbricata hort. ex Wien.;name;NA;NA;Aloe ×imbricata hort. ex Wien.;ipni
urn:lsid:ipni.org:names:529535-1;Aloe × imerinensis Bosser;name;NA;NA;Aloe ×imerinensis Bosser;ipni
urn:lsid:ipni.org:names:529543-1;Aloe × insignis N.E.Br.;name;NA;NA;Aloe ×insignis N.E.Br.;ipni
urn:lsid:ipni.org:names:529575-1;Aloe × lapaixii Radl;name;NA;NA;Aloe ×lapaixii Radl;ipni
urn:lsid:ipni.org:names:529579-1;Aloe × lauchei Radl;name;NA;NA;Aloe ×lauchei Radl;ipni
urn:lsid:ipni.org:names:529619-1;Aloe × lynchii Baker;name;NA;NA;Aloe ×lynchii Baker;ipni
urn:lsid:ipni.org:names:529731-1;Aloe × pallancae Guillaumin;name;NA;NA;Aloe ×pallancae Guillaumin;ipni
urn:lsid:ipni.org:names:529739-1;Aloe × panormitana Guillaumin;name;NA;NA;Aloe ×panormitana Guillaumin;ipni
urn:lsid:ipni.org:names:529896-1;Aloe × simoniana hort. ex Wien.;name;NA;NA;Aloe ×simoniana hort. ex Wien.;ipni
urn:lsid:ipni.org:names:529915-1;Aloe × spinosissima hort. ex Jahand.;name;NA;NA;Aloe ×spinosissima hort. ex Jahand.;ipni
urn:lsid:ipni.org:names:530805-1;× Antherisia arethusae H.R.Wehrh.;name;NA;NA;×Antherisia arethusae H.R.Wehrh.;ipni
urn:lsid:ipni.org:names:530887-1;× Apworthia fardeniana Poelln.;name;NA;NA;×Apworthia fardeniana Poelln.;ipni
urn:lsid:ipni.org:names:53136-2;Cereus × moennighoffii D.F.Fisch.;name;NA;NA;Cereus ×moennighoffii D.F.Fisch.;ipni
urn:lsid:ipni.org:names:531681-1;× Astroworthia bicarinata (Haw.) G.D.Rowley;name;NA;NA;×Astroworthia bicarinata (Haw.) G.D.Rowley;ipni
urn:lsid:ipni.org:names:532672-1;Chionodoxa × allenii (G.Nicholson) L.H.Bailey;name;NA;NA;Chionodoxa ×allenii (G.Nicholson) L.H.Bailey;ipni
urn:lsid:ipni.org:names:532689-1;× Chionoscilla allenii G.Nicholson;name;NA;NA;×Chionoscilla allenii G.Nicholson;ipni
urn:lsid:ipni.org:names:533538-1;Cordyline × amabilis Cogn. & Marchal;name;NA;NA;Cordyline ×amabilis Cogn. & Marchal;ipni
urn:lsid:ipni.org:names:533547-1;Cordyline × baptisti Cogn. & Marchal;name;NA;NA;Cordyline ×baptisti Cogn. & Marchal;ipni
urn:lsid:ipni.org:names:533590-1;Cordyline × hendersonii Cogn. & Marchal;name;NA;NA;Cordyline ×hendersonii Cogn. & Marchal;ipni
urn:lsid:ipni.org:names:533630-1;Cordyline × rashleighana hort.;name;NA;NA;Cordyline ×rashleighana hort.;ipni
urn:lsid:ipni.org:names:533661-1;Cordyline × weismannii Cogn. & Marchal;name;NA;NA;Cordyline ×weismannii Cogn. & Marchal;ipni
urn:lsid:ipni.org:names:534100-1;Dracaena × amabilis hort.;name;NA;NA;Dracaena ×amabilis hort.;ipni
urn:lsid:ipni.org:names:534110-1;Dracaena × aurantiaca T.Moore;name;NA;NA;Dracaena ×aurantiaca T.Moore;ipni
urn:lsid:ipni.org:names:534116-1;Dracaena × baptistii hort.;name;NA;NA;Dracaena ×baptistii hort.;ipni
urn:lsid:ipni.org:names:534117-1;Dracaena × barteti Carrière;name;NA;NA;Dracaena ×barteti Carrière;ipni
urn:lsid:ipni.org:names:534120-1;Dracaena × bergmani hort.;name;NA;NA;Dracaena ×bergmani hort.;ipni
urn:lsid:ipni.org:names:534158-1;Dracaena × cuprea T.Moore;name;NA;NA;Dracaena ×cuprea T.Moore;ipni
urn:lsid:ipni.org:names:534219-1;Dracaena × goldieana Hort.Bull;name;NA;NA;Dracaena ×goldieana Hort.Bull;ipni
urn:lsid:ipni.org:names:534233-1;Dracaena × hendersonii Veitch;name;NA;NA;Dracaena ×hendersonii Veitch;ipni
urn:lsid:ipni.org:names:534236-1;Dracaena × hibberdii [Hort.Will.];name;NA;NA;Dracaena ×hibberdii [Hort.Will.];ipni
urn:lsid:ipni.org:names:534240-1;Dracaena × hybrida hort.;name;NA;NA;Dracaena ×hybrida hort.;ipni
urn:lsid:ipni.org:names:534249-1;Dracaena × jaspidea Linden;name;NA;NA;Dracaena ×jaspidea Linden;ipni
urn:lsid:ipni.org:names:534269-1;Dracaena × lindenii Hort.Linden ex André;name;NA;NA;Dracaena ×lindenii Hort.Linden ex André;ipni
urn:lsid:ipni.org:names:534342-1;Dracaena × reginae hort.;name;NA;NA;Dracaena ×reginae hort.;ipni
urn:lsid:ipni.org:names:534343-1;Dracaena × regis André;name;NA;NA;Dracaena ×regis André;ipni
urn:lsid:ipni.org:names:534354-1;Dracaena × salviati Linden;name;NA;NA;Dracaena ×salviati Linden;ipni
urn:lsid:ipni.org:names:534394-1;Dracaena × thomsonii T.Moore & Mast.;name;NA;NA;Dracaena ×thomsonii T.Moore & Mast.;ipni
urn:lsid:ipni.org:names:534706-1;Eremurus × isabellinus P.Vilm.;name;Eremurus bungei Baker;urn:lsid:ipni.org:names:534684-1;Eremurus ×isabellinus P.Vilm.;ipni
urn:lsid:ipni.org:names:534706-1;Eremurus × isabellinus P.Vilm.;name;Eremurus olgae Regel;urn:lsid:ipni.org:names:534721-1;Eremurus ×isabellinus P.Vilm.;ipni
urn:lsid:ipni.org:names:534716-1;Eremurus × ludmillae I.Levitschev & Priszter;name;NA;NA;Eremurus ×ludmillae I.Levitschev & Priszter;ipni
urn:lsid:ipni.org:names:534848-1;Eriospermum × marianae Marloth ex A.V.Duthie;name;NA;NA;Eriospermum ×marianae Marloth ex A.V.Duthie;ipni
urn:lsid:ipni.org:names:535265-1;Fritillaria × perryi hort. ex Reuthe;name;NA;NA;Fritillaria ×perryi hort. ex Reuthe;ipni
urn:lsid:ipni.org:names:535511-1;Gagea × escarelii Arènes & Bouchard;name;NA;NA;Gagea ×escarelii Arènes & Bouchard;ipni
urn:lsid:ipni.org:names:535539-1;Gagea × haeckelii C.W.Dufft & Schulze ex Hausskn.;name;NA;NA;Gagea ×haeckelii C.W.Dufft & Schulze ex Hausskn.;ipni
urn:lsid:ipni.org:names:535685-1;Gagea × theobaldii Brügger;name;NA;NA;Gagea ×theobaldii Brügger;ipni
urn:lsid:ipni.org:names:535722-1;× Gasteraloe bedinghausii (Radl) Guillaumin;name;NA;NA;×Gasteraloe bedinghausii (Radl) Guillaumin;ipni
urn:lsid:ipni.org:names:535723-1;× Gasteraloe beguinii (Radl) Guillaumin;name;NA;NA;×Gasteraloe beguinii (Radl) Guillaumin;ipni
urn:lsid:ipni.org:names:535724-1;× Gasteraloe chludowii (Radl) Guillaumin;name;NA;NA;×Gasteraloe chludowii (Radl) Guillaumin;ipni
urn:lsid:ipni.org:names:535725-1;× Gasteraloe derbetzei (hort.) Guillaumin;name;NA;NA;×Gasteraloe derbetzei (hort.) Guillaumin;ipni
urn:lsid:ipni.org:names:535726-1;× Gasteraloe lapaixii (Radl) Guillaumin;name;NA;NA;×Gasteraloe lapaixii (Radl) Guillaumin;ipni
urn:lsid:ipni.org:names:535727-1;× Gasteraloe mortolensis (A.Berger) Guillaumin;name;NA;NA;×Gasteraloe mortolensis (A.Berger) Guillaumin;ipni
urn:lsid:ipni.org:names:535728-1;× Gasteraloe pfrimmeri Guillaumin;name;NA;NA;×Gasteraloe pfrimmeri Guillaumin;ipni
urn:lsid:ipni.org:names:535729-1;× Gasteraloe rebutii (hort. ex A.Berger) Guillaumin;name;NA;NA;×Gasteraloe rebutii (hort. ex A.Berger) Guillaumin;ipni
urn:lsid:ipni.org:names:535730-1;× Gasteraloe simoniana (Deleuil) Guillaumin;name;NA;NA;×Gasteraloe simoniana (Deleuil) Guillaumin;ipni
urn:lsid:ipni.org:names:535731-1;× Gasteraloe smaragdina (hort. ex A.Berger) Guillaumin;name;NA;NA;×Gasteraloe smaragdina (hort. ex A.Berger) Guillaumin;ipni
urn:lsid:ipni.org:names:535732-1;× Gasterhaworthia bayfieldii (Salm-Dyck) G.D.Rowley;name;NA;NA;×Gasterhaworthia bayfieldii (Salm-Dyck) G.D.Rowley;ipni
urn:lsid:ipni.org:names:535733-1;× Gasterhaworthia holtzei (A.Berger) Guillaumin;name;NA;NA;×Gasterhaworthia holtzei (A.Berger) Guillaumin;ipni
urn:lsid:ipni.org:names:535776-1;Gasteria × holtzei A.Berger;name;NA;NA;Gasteria ×holtzei A.Berger;ipni
urn:lsid:ipni.org:names:535782-1;Gasteria × kewensis A.Berger;name;NA;NA;Gasteria ×kewensis A.Berger;ipni
urn:lsid:ipni.org:names:535789-1;Gasteria × lauchei (Radl) A.Berger;name;NA;NA;Gasteria ×lauchei (Radl) A.Berger;ipni
urn:lsid:ipni.org:names:535800-1;Gasteria × margaritifera A.Berger;name;NA;NA;Gasteria ×margaritifera A.Berger;ipni
urn:lsid:ipni.org:names:535864-1;× Gastrolea kewensis (A.Berger) Uitewaal;name;NA;NA;×Gastrolea kewensis (A.Berger) Uitewaal;ipni
urn:lsid:ipni.org:names:535865-1;× Gastrolea lapaixii (Radl) Guillaumin;name;NA;NA;×Gastrolea lapaixii (Radl) Guillaumin;ipni
urn:lsid:ipni.org:names:535866-1;× Gastrolea lapaixii (Radl) H.Jacobsen;name;NA;NA;×Gastrolea lapaixii (Radl) H.Jacobsen;ipni
urn:lsid:ipni.org:names:535867-1;× Gastrolea lauchei (Radl) Uitewaal;name;NA;NA;×Gastrolea lauchei (Radl) Uitewaal;ipni
urn:lsid:ipni.org:names:535869-1;× Gastrolea margaritifera (A.Berger) Uitewaal;name;NA;NA;×Gastrolea margaritifera (A.Berger) Uitewaal;ipni
urn:lsid:ipni.org:names:535875-1;× Gastrolea pfrimmeri (Guillaumin) Guillaumin;name;NA;NA;×Gastrolea pfrimmeri (Guillaumin) Guillaumin;ipni
urn:lsid:ipni.org:names:535879-1;× Gastrolea simoniana (Deleuil) Guillaumin;name;NA;NA;×Gastrolea simoniana (Deleuil) Guillaumin;ipni
urn:lsid:ipni.org:names:535880-1;× Gastrolea simoniana (Deleuil) H.Jacobsen;name;NA;NA;×Gastrolea simoniana (Deleuil) H.Jacobsen;ipni
urn:lsid:ipni.org:names:535945-1;Gloriosa × rockefelleriana Stehlé & M.Stehlé;name;NA;NA;Gloriosa ×rockefelleriana Stehlé & M.Stehlé;ipni
urn:lsid:ipni.org:names:536118-1;Haworthia × mantelii Uitewaal;name;NA;NA;Haworthia ×mantelii Uitewaal;ipni
urn:lsid:ipni.org:names:536331-1;Hemerocallis × exilis Satake;name;NA;NA;Hemerocallis ×exilis Satake;ipni
urn:lsid:ipni.org:names:536340-1;Hemerocallis × hybrida hort.;name;NA;NA;Hemerocallis ×hybrida hort.;ipni
urn:lsid:ipni.org:names:536357-1;Hemerocallis × ochroleuca hort. ex Bergmans;name;NA;NA;Hemerocallis ×ochroleuca hort. ex Bergmans;ipni
urn:lsid:ipni.org:names:536369-1;Hemerocallis × stoutara Traub;name;NA;NA;Hemerocallis ×stoutara Traub;ipni
urn:lsid:ipni.org:names:536370-1;Hemerocallis × stoutiana Traub;name;NA;NA;Hemerocallis ×stoutiana Traub;ipni
urn:lsid:ipni.org:names:536373-1;Hemerocallis × traubara Moldenke;name;NA;NA;Hemerocallis ×traubara Moldenke;ipni
urn:lsid:ipni.org:names:536374-1;Hemerocallis × traubiana Moldenke;name;NA;NA;Hemerocallis ×traubiana Moldenke;ipni
urn:lsid:ipni.org:names:536378-1;Hemerocallis × yeldara Traub;name;NA;NA;Hemerocallis ×yeldara Traub;ipni
urn:lsid:ipni.org:names:536379-1;Hemerocallis × yeldiana Traub;name;NA;NA;Hemerocallis ×yeldiana Traub;ipni
