taxonID;Taxon;taxonName;taxonNameEdited;taxonNameEditedShort;taxonNameAuthors;taxonRank;isHybrid;acceptedTaxonName;acceptedHigherTaxonName;countRaw;countFiltered;taxonNameForGSL;keep;remark
pladias:2593;Erigeron macrophyllus;Erigeron macrophyllus Herbich;Erigeron macrophyllus Herbich;Erigeron macrophyllus;Herbich;species;NA;Erigeron acris subsp. droebachiensis (O.F.Müll.) Arcang.;Erigeron acris L. s.l.;84;79;Erigeron macrophyllus;1;NA
pladias:3457;Erigeron acris × E. macrophyllus;Erigeron acris × E. macrophyllus;Erigeron acris × macrophyllus;Erigeron acris × macrophyllus;NA;hybrid;TRUE;Erigeron acris L.;Erigeron acris L. s.l.;3;3;Erigeron acris ×macrophyllus;1;NA
pladias:4149;Erigeron podolicus;Erigeron podolicus Besser;Erigeron podolicus Besser;Erigeron podolicus;Besser;species;NA;Erigeron acris subsp. podolicus (Besser) Nym.;Erigeron acris L. s.l.;35;30;Erigeron podolicus;1;NA
pladias:4495;Erigeron acris × E. angulosus;Erigeron acris × E. angulosus;Erigeron acris × angulosus;Erigeron acris × angulosus;NA;hybrid;TRUE;Erigeron acris L.;Erigeron acris L. s.l.;1;1;Erigeron acris ×angulosus;1;NA
pladias:474;Erigeron acris;Erigeron acris L.;Erigeron acris L.;Erigeron acris;L.;species;NA;Erigeron acris L.;Erigeron acris L. s.l.;471;436;Erigeron acris s. str.;1;NA
pladias:1262;Erigeron annuus agg.;Erigeron annuus agg.;NA;NA;NA;agg;NA;Erigeron annuus agg.;Erigeron annuus agg.;217;201;Erigeron annuus agg.;1;NA
pladias:1417;Erigeron annuus;Erigeron annuus (L.) Desf.;Erigeron annuus (L.) Desf.;Erigeron annuus;(L.) Desf.;species;NA;Erigeron annuus (L.) Desf.;Erigeron annuus agg.;405;366;Erigeron annuus;1;NA
pladias:1893;Erigeron annuus subsp. septentrionalis;Erigeron annuus subsp. septentrionalis (Fernald et Wiegand) Wagenitz;Erigeron annuus subsp. septentrionalis (Fernald & Wiegand) Wagenitz;Erigeron annuus subsp. septentrionalis;(Fernald & Wiegand) Wagenitz;subsp;NA;Erigeron annuus subsp. septentrionalis (Fernald & Wiegand) Wagenitz;Erigeron annuus agg.;72;67;Erigeron annuus subsp. septentrionalis;1;NA
pladias:2592;Erigeron annuus subsp. annuus;Erigeron annuus subsp. annuus;Erigeron annuus subsp. annuus;Erigeron annuus subsp. annuus;NA;subsp;NA;Erigeron annuus (L.) Desf.;Erigeron annuus agg.;68;64;Erigeron annuus subsp. annuus;1;NA
pladias:3225;Erigeron strigosus;Erigeron strigosus Muhl. ex Willd.;Erigeron strigosus Muhl. ex Willd.;Erigeron strigosus;Muhl. ex Willd.;species;NA;Erigeron strigosus Muhl. ex Willd.;Erigeron annuus agg.;41;34;Erigeron strigosus;1;NA
pladias:442;Conyza bonariensis;Conyza bonariensis (L.) Cronquist;Conyza bonariensis (L.) Cronquist;Conyza bonariensis;(L.) Cronquist;species;NA;Erigeron bonariensis L.;Erigeron bonariensis L.;2;2;Erigeron bonariensis;1;NA
pladias:753;Conyza canadensis;Conyza canadensis (L.) Cronquist;Conyza canadensis (L.) Cronquist;Conyza canadensis;(L.) Cronquist;species;NA;Erigeron canadensis L.;Erigeron canadensis L.;569;519;Conyza canadensis;1;NA
pladias:4446;Eriochloa procera;Eriochloa procera (Retz.) C. E. Hubb.;Eriochloa procera (Retz.) C.E.Hubb.;Eriochloa procera;(Retz.) C.E.Hubb.;species;NA;Eriochloa procera C.E.Hubb.;Eriochloa procera C.E.Hubb.;1;1;Eriochloa procera;1;NA
pladias:4700;Eriochloa villosa;Eriochloa villosa (Thunb.) Kunth;Eriochloa villosa (Thunb.) Kunth;Eriochloa villosa;(Thunb.) Kunth;species;NA;Eriochloa villosa (Thunb.) Kunth;Eriochloa villosa (Thunb.) Kunth;1;NA;Eriochloa villosa;0;outside final grid
pladias:122;Eriophorum angustifolium;Eriophorum angustifolium Honck.;Eriophorum angustifolium Honck.;Eriophorum angustifolium;Honck.;species;NA;Eriophorum angustifolium Honck.;Eriophorum angustifolium Honck.;594;541;Eriophorum angustifolium;1;NA
pladias:475;Eriophorum gracile;Eriophorum gracile W. D. J. Koch;Eriophorum gracile W.D.J.Koch;Eriophorum gracile;W.D.J.Koch;species;NA;Eriophorum gracile W.D.J.Koch;Eriophorum gracile W.D.J.Koch;60;58;Eriophorum gracile;1;NA
pladias:476;Eriophorum latifolium;Eriophorum latifolium Hoppe;Eriophorum latifolium Hoppe;Eriophorum latifolium;Hoppe;species;NA;Eriophorum latifolium Hoppe;Eriophorum latifolium Hoppe;420;392;Eriophorum latifolium;1;NA
pladias:123;Eriophorum vaginatum;Eriophorum vaginatum L.;Eriophorum vaginatum L.;Eriophorum vaginatum;L.;species;NA;Eriophorum vaginatum L.;Eriophorum vaginatum L.;205;182;Eriophorum vaginatum;1;NA
pladias:1263;Erodium botrys;Erodium botrys (Cav.) Bertol.;Erodium botrys (Cav.) Bertol.;Erodium botrys;(Cav.) Bertol.;species;NA;Erodium botrys Bertol.;Erodium botrys Bertol.;2;2;Erodium botrys;1;NA
pladias:991;Erodium cicutarium;Erodium cicutarium (L.) L'Hér.;Erodium cicutarium (L.) L'Hér.;Erodium cicutarium;(L.) L'Hér.;species;NA;Erodium cicutarium (L.) L'Hér.;Erodium cicutarium (L.) L'Hér.;527;485;Erodium cicutarium s. str.;1;NA
pladias:4447;Erodium gruinum;Erodium gruinum (L.) L'Hér.;Erodium gruinum (L.) L'Hér.;Erodium gruinum;(L.) L'Hér.;species;NA;Erodium gruinum (L.) L'Hér.;Erodium gruinum (L.) L'Hér.;1;1;Erodium gruinum;1;NA
pladias:3068;Erodium moschatum;Erodium moschatum (L.) L'Hér.;Erodium moschatum (L.) L'Hér.;Erodium moschatum;(L.) L'Hér.;species;NA;Erodium moschatum (L.) L'Hér.;Erodium moschatum (L.) L'Hér.;3;3;Erodium moschatum;1;NA
pladias:4352;Erodium neuradifolium;Erodium neuradifolium Delile ex Godr.;Erodium neuradifolium Delile ex Godr.;Erodium neuradifolium;Delile ex Godr.;species;NA;Erodium neuradifolium Del. ex Godr.;Erodium neuradifolium Del. ex Godr.;1;1;Erodium neuradifolium;1;NA
pladias:3430;Eruca sativa;Eruca sativa Mill.;Eruca sativa Mill.;Eruca sativa;Mill.;species;NA;Eruca vesicaria subsp. sativa (Mill.) Thell.;Eruca vesicaria subsp. sativa (Mill.) Thell.;5;4;Eruca sativa;1;NA
pladias:2225;Erucastrum gallicum;Erucastrum gallicum (Willd.) O. E. Schulz;Erucastrum gallicum (Willd.) O.E.Schulz;Erucastrum gallicum;(Willd.) O.E.Schulz;species;NA;Erucastrum gallicum (Willd.) O.E.Schulz;Erucastrum gallicum (Willd.) O.E.Schulz;88;83;Erucastrum gallicum;1;NA
pladias:3800;Erucastrum nasturtiifolium;Erucastrum nasturtiifolium (Poir.) O. E. Schulz;Erucastrum nasturtiifolium (Poir.) O.E.Schulz;Erucastrum nasturtiifolium;(Poir.) O.E.Schulz;species;NA;Erucastrum nasturtiifolium (Poir.) O.E.Schulz;Erucastrum nasturtiifolium (Poir.) O.E.Schulz;27;26;Erucastrum nasturtiifolium;1;NA
pladias:2509;Eryngium campestre;Eryngium campestre L.;Eryngium campestre L.;Eryngium campestre;L.;species;NA;Eryngium campestre L.;Eryngium campestre L.;254;234;Eryngium campestre;1;NA
pladias:2923;Eryngium planum;Eryngium planum L.;Eryngium planum L.;Eryngium planum;L.;species;NA;Eryngium planum L.;Eryngium planum L.;59;54;Eryngium planum;1;NA
pladias:4503;Erysimum andrzejowskianum;Erysimum andrzejowskianum Besser ex DC.;Erysimum andrzejowskianum Besser ex DC.;Erysimum andrzejowskianum;Besser ex DC.;species;NA;Erysimum andrzejowskianum DC.;Erysimum andrzejowskianum DC.;2;2;Erysimum andrzejowskianum;1;NA
pladias:3879;Erysimum capitatum var. purshii;Erysimum capitatum var. purshii (Durand) Rollins;Erysimum capitatum var. purshii (Durand) Rollins;Erysimum capitatum var. purshii;(Durand) Rollins;var;NA;Erysimum capitatum var. purshii (Durand) Rollins;Erysimum capitatum (Douglas) Greene;1;1;Erysimum capitatum var. purshii;1;NA
pladias:2993;Erysimum cheiranthoides subsp. cheiranthoides;Erysimum cheiranthoides subsp. cheiranthoides;Erysimum cheiranthoides subsp. cheiranthoides;Erysimum cheiranthoides subsp. cheiranthoides;NA;subsp;NA;Erysimum cheiranthoides L.;Erysimum cheiranthoides L.;1;1;Erysimum cheiranthoides subsp. cheiranthoides;1;NA
pladias:477;Erysimum cheiranthoides;Erysimum cheiranthoides L.;Erysimum cheiranthoides L.;Erysimum cheiranthoides;L.;species;NA;Erysimum cheiranthoides L.;Erysimum cheiranthoides L.;472;430;Erysimum cheiranthoides;1;NA
pladias:3087;Erysimum cheiri;Erysimum cheiri (L.) Crantz;Erysimum cheiri (L.) Crantz;Erysimum cheiri;(L.) Crantz;species;TRUE;Erysimum cheiri (L.) Crantz;Erysimum cheiri (L.) Crantz;15;15;Erysimum cheiri;1;hybrid with species treatment
pladias:1894;Erysimum crepidifolium;Erysimum crepidifolium Rchb.;Erysimum crepidifolium Rchb.;Erysimum crepidifolium;Rchb.;species;NA;Erysimum crepidifolium Rchb.;Erysimum crepidifolium Rchb.;56;54;Erysimum crepidifolium;1;NA
pladias:4303;Erysimum diffusum agg.;Erysimum diffusum agg.;NA;NA;NA;agg;NA;Erysimum diffusum agg.;Erysimum diffusum agg.;12;9;Erysimum diffusum agg.;0;higher taxon
pladias:2994;Erysimum diffusum;Erysimum diffusum Ehrh.;Erysimum diffusum Ehrh.;Erysimum diffusum;Ehrh.;species;NA;Erysimum diffusum Ehrh.;Erysimum diffusum Ehrh.;40;30;Erysimum diffusum;1;NA
pladias:478;Erysimum durum;Erysimum durum J. Presl et C. Presl;Erysimum durum J.Presl & C.Presl;Erysimum durum;J.Presl & C.Presl;species;NA;Erysimum marschallianum Andrz. ex M.Bieb.;Erysimum marschallianum Andrz. ex M.Bieb.;314;292;Erysimum durum;1;NA
pladias:2510;Erysimum odoratum;Erysimum odoratum Ehrh.;Erysimum odoratum Ehrh.;Erysimum odoratum;Ehrh.;species;NA;Erysimum odoratum Ehrh.;Erysimum odoratum Ehrh.;62;54;Erysimum odoratum;1;NA
pladias:2468;Erysimum repandum;Erysimum repandum L.;Erysimum repandum L.;Erysimum repandum;L.;species;NA;Erysimum repandum L.;Erysimum repandum L.;124;118;Erysimum repandum;1;NA
pladias:1659;Erysimum virgatum agg.;Erysimum virgatum agg.;NA;NA;NA;agg;NA;Erysimum virgatum agg.;Erysimum virgatum agg.;12;11;Erysimum virgatum agg.;0;higher taxon
pladias:1418;Erysimum virgatum;Erysimum virgatum Roth;Erysimum virgatum Roth;Erysimum virgatum;Roth;species;NA;Erysimum virgatum Roth;Erysimum virgatum Roth;77;67;Erysimum virgatum s. l.;1;NA
pladias:583;Mimulus guttatus;Mimulus guttatus DC.;Mimulus guttatus DC.;Mimulus guttatus;DC.;species;NA;Erythranthe guttata (Fisch. ex DC.) G.L.Nesom;Erythranthe guttata (Fisch. ex DC.) G.L.Nesom;102;97;Mimulus guttatus;1;NA
pladias:1042;Mimulus moschatus;Mimulus moschatus Lindl.;Mimulus moschatus Lindl.;Mimulus moschatus;Lindl.;species;NA;Erythranthe moschata (Douglas ex Lindl.) G.L.Nesom;Erythranthe moschata (Douglas ex Lindl.) G.L.Nesom;9;9;Mimulus moschatus;1;NA
pladias:3588;Erythronium dens-canis;Erythronium dens-canis L.;Erythronium dens-canis L.;Erythronium dens-canis;L.;species;NA;Erythronium dens-canis L.;Erythronium dens-canis L.;12;12;Erythronium dens-canis;1;NA
pladias:3535;Eschscholzia californica;Eschscholzia californica Cham.;Eschscholzia californica Cham.;Eschscholzia californica;Cham.;species;NA;Eschscholzia californica Cham.;Eschscholzia californica Cham.;7;7;Eschscholzia californica;1;NA
pladias:4193;Euclidium syriacum;Euclidium syriacum (L.) W. T. Aiton;Euclidium syriacum (L.) W.T.Aiton;Euclidium syriacum;(L.) W.T.Aiton;species;NA;Euclidium syriacum (L.) W.T.Aiton;Euclidium syriacum (L.) W.T.Aiton;4;4;Euclidium syriacum;0;extinct/missing
pladias:479;Euonymus europaeus;Euonymus europaeus L.;Euonymus europaeus L.;Euonymus europaeus;L.;species;NA;Euonymus europaeus L.;Euonymus europaeus L.;544;494;Euonymus europaeus;1;NA
pladias:3618;Euonymus fortunei;Euonymus fortunei (Turcz.) Hand.-Mazz.;Euonymus fortunei (Turcz.) Hand.-Mazz.;Euonymus fortunei;(Turcz.) Hand.-Mazz.;species;NA;Euonymus fortunei (Turcz.) Hand.-Mazz.;Euonymus fortunei (Turcz.) Hand.-Mazz.;4;4;Euonymus fortunei;0;cultivated
pladias:2924;Euonymus verrucosus;Euonymus verrucosus Scop.;Euonymus verrucosus Scop.;Euonymus verrucosus;Scop.;species;NA;Euonymus verrucosus Scop.;Euonymus verrucosus Scop.;99;85;Euonymus verrucosus;1;NA
pladias:124;Eupatorium cannabinum;Eupatorium cannabinum L.;Eupatorium cannabinum L.;Eupatorium cannabinum;L.;species;NA;Eupatorium cannabinum L.;Eupatorium cannabinum L.;414;373;Eupatorium cannabinum;1;NA
pladias:4472;Euphorbia agraria;Euphorbia agraria M. Bieb.;Euphorbia agraria M.Bieb.;Euphorbia agraria;M.Bieb.;species;NA;Euphorbia agraria M.Bieb.;Euphorbia agraria M.Bieb.;2;2;Euphorbia agraria;1;NA
pladias:2041;Euphorbia amygdaloides;Euphorbia amygdaloides L.;Euphorbia amygdaloides L.;Euphorbia amygdaloides;L.;species;NA;Euphorbia amygdaloides L.;Euphorbia amygdaloides L.;177;156;Euphorbia amygdaloides;1;NA
pladias:3801;Euphorbia angulata;Euphorbia angulata Jacq.;Euphorbia angulata Jacq.;Euphorbia angulata;Jacq.;species;NA;Euphorbia angulata Jacq.;Euphorbia angulata Jacq.;42;41;Euphorbia angulata;1;NA
pladias:4037;Euphorbia chamaesyce;Euphorbia chamaesyce L.;Euphorbia chamaesyce L.;Euphorbia chamaesyce;L.;species;NA;Euphorbia chamaesyce L.;Euphorbia chamaesyce L.;1;1;Euphorbia chamaesyce;1;NA
pladias:993;Euphorbia cyparissias;Euphorbia cyparissias L.;Euphorbia cyparissias L.;Euphorbia cyparissias;L.;species;NA;Euphorbia cyparissias L.;Euphorbia cyparissias L.;600;543;Euphorbia cyparissias;1;NA
pladias:480;Euphorbia dulcis;Euphorbia dulcis L.;Euphorbia dulcis L.;Euphorbia dulcis;L.;species;NA;Euphorbia dulcis L.;Euphorbia dulcis L.;467;414;Euphorbia dulcis;1;NA
pladias:3825;Euphorbia epithymoides;Euphorbia epithymoides L.;Euphorbia epithymoides L.;Euphorbia epithymoides;L.;species;NA;Euphorbia epithymoides L.;Euphorbia epithymoides L.;71;65;Euphorbia epithymoides;1;NA
pladias:1895;Euphorbia esula subsp. esula;Euphorbia esula subsp. esula;Euphorbia esula subsp. esula;Euphorbia esula subsp. esula;NA;subsp;NA;Euphorbia esula L.;Euphorbia esula L.;80;70;Euphorbia esula subsp. esula;1;NA
pladias:4415;Euphorbia esula subsp. riparia;"Euphorbia esula subsp. riparia (""Schur"") ined. nom. illeg.";"Euphorbia esula subsp. riparia (""Schur"") ined.nom.illeg.";Euphorbia esula subsp. riparia;"(""Schur"") ined.nom.illeg.";subsp;NA;Euphorbia esula L.;Euphorbia esula L.;1;1;Euphorbia esula subsp. riparia ined. nom. illeg.;1;NA
pladias:481;Euphorbia esula;Euphorbia esula L.;Euphorbia esula L.;Euphorbia esula;L.;species;NA;Euphorbia esula L.;Euphorbia esula L.;498;463;Euphorbia esula s. str.;1;NA
pladias:994;Euphorbia exigua;Euphorbia exigua L.;Euphorbia exigua L.;Euphorbia exigua;L.;species;NA;Euphorbia exigua L.;Euphorbia exigua L.;260;244;Euphorbia exigua;1;NA
pladias:2925;Euphorbia falcata;Euphorbia falcata L.;Euphorbia falcata L.;Euphorbia falcata;L.;species;NA;Euphorbia falcata L.;Euphorbia falcata L.;101;89;Euphorbia falcata;1;NA
pladias:995;Euphorbia helioscopia;Euphorbia helioscopia L.;Euphorbia helioscopia L.;Euphorbia helioscopia;L.;species;NA;Euphorbia helioscopia L.;Euphorbia helioscopia L.;572;528;Euphorbia helioscopia;1;NA
pladias:4057;Euphorbia humifusa;Euphorbia humifusa Willd.;Euphorbia humifusa Willd.;Euphorbia humifusa;Willd.;species;NA;Euphorbia humifusa Willd.;Euphorbia humifusa Willd.;6;4;Euphorbia humifusa;1;NA
pladias:3233;Euphorbia illirica;Euphorbia illirica Lam.;Euphorbia illirica Lam.;Euphorbia illirica;Lam.;species;NA;Euphorbia illirica Lam.;Euphorbia illirica Lam.;37;28;Euphorbia illirica;1;NA
pladias:1584;Euphorbia lathyris;Euphorbia lathyris L.;Euphorbia lathyris L.;Euphorbia lathyris;L.;species;NA;Euphorbia lathyris L.;Euphorbia lathyris L.;101;91;Euphorbia lathyris;1;NA
pladias:3234;Euphorbia lucida;Euphorbia lucida Waldst. et Kit.;Euphorbia lucida Waldst. & Kit.;Euphorbia lucida;Waldst. & Kit.;species;NA;Euphorbia lucida Waldst. & Kit.;Euphorbia lucida Waldst. & Kit.;18;17;Euphorbia lucida;1;NA
pladias:3522;Euphorbia maculata;Euphorbia maculata L.;Euphorbia maculata L.;Euphorbia maculata;L.;species;NA;Euphorbia maculata L.;Euphorbia maculata L.;9;9;Euphorbia maculata;1;NA
pladias:1840;Euphorbia marginata;Euphorbia marginata Pursh;Euphorbia marginata Pursh;Euphorbia marginata;Pursh;species;NA;Euphorbia marginata Pursh;Euphorbia marginata Pursh;30;28;Euphorbia marginata;1;NA
pladias:3931;Euphorbia myrsinites;Euphorbia myrsinites L.;Euphorbia myrsinites L.;Euphorbia myrsinites;L.;species;NA;Euphorbia myrsinites L.;Euphorbia myrsinites L.;1;1;Euphorbia myrsinites;1;NA
pladias:3363;Euphorbia palustris;Euphorbia palustris L.;Euphorbia palustris L.;Euphorbia palustris;L.;species;NA;Euphorbia palustris L.;Euphorbia palustris L.;30;22;Euphorbia palustris;1;NA
pladias:482;Euphorbia peplus;Euphorbia peplus L.;Euphorbia peplus L.;Euphorbia peplus;L.;species;NA;Euphorbia peplus L.;Euphorbia peplus L.;471;423;Euphorbia peplus;1;NA
pladias:3156;Euphorbia platyphyllos subsp. platyphyllos;Euphorbia platyphyllos subsp. platyphyllos;Euphorbia platyphyllos subsp. platyphyllos;Euphorbia platyphyllos subsp. platyphyllos;NA;subsp;NA;Euphorbia platyphyllos subsp. platyphyllos;Euphorbia platyphyllos L.;14;12;Euphorbia platyphyllos subsp. platyphyllos;1;NA
pladias:3396;Euphorbia platyphyllos subsp. literata;Euphorbia platyphyllos subsp. literata (Jacq.) Holub;Euphorbia platyphyllos subsp. literata (Jacq.) Holub;Euphorbia platyphyllos subsp. literata;(Jacq.) Holub;subsp;NA;Euphorbia platyphyllos subsp. literata (Jacq.) Holub;Euphorbia platyphyllos L.;1;1;Euphorbia platyphyllos subsp. literata;0;extinct/missing
pladias:996;Euphorbia platyphyllos;Euphorbia platyphyllos L.;Euphorbia platyphyllos L.;Euphorbia platyphyllos;L.;species;NA;Euphorbia platyphyllos L.;Euphorbia platyphyllos L.;136;121;Euphorbia platyphyllos;1;NA
pladias:4058;Euphorbia prostrata;Euphorbia prostrata Aiton;Euphorbia prostrata Aiton;Euphorbia prostrata;Aiton;species;NA;Euphorbia prostrata Aiton;Euphorbia prostrata Aiton;2;2;Euphorbia prostrata;1;NA
pladias:3440;Euphorbia ×pseudoesula;Euphorbia ×pseudoesula Schur;Euphorbia pseudoesula Schur;Euphorbia pseudoesula;Schur;species;TRUE;Euphorbia pseudoesula Schur;Euphorbia pseudoesula Schur;2;1;Euphorbia ×pseudoesula;1;NA
pladias:4392;Euphorbia salicifolia;Euphorbia salicifolia Host;Euphorbia salicifolia Host;Euphorbia salicifolia;Host;species;NA;Euphorbia salicifolia Host;Euphorbia salicifolia Host;3;2;Euphorbia salicifolia;1;NA
pladias:4703;Euphorbia saratoi;Euphorbia saratoi Ardoino;Euphorbia saratoi Ardoino;Euphorbia saratoi;Ardoino;species;NA;Euphorbia saratoi Ardoino;Euphorbia saratoi Ardoino;4;4;Euphorbia saratoi;1;NA
pladias:2995;Euphorbia seguieriana;Euphorbia seguieriana Neck.;Euphorbia seguieriana Neck.;Euphorbia seguieriana;Neck.;species;NA;Euphorbia seguieriana Neck.;Euphorbia seguieriana Neck.;25;24;Euphorbia seguieriana;1;NA
pladias:2996;Euphorbia seguieriana subsp. seguieriana;Euphorbia seguieriana subsp. seguieriana;Euphorbia seguieriana subsp. seguieriana;Euphorbia seguieriana subsp. seguieriana;NA;subsp;NA;Euphorbia seguieriana Neck.;Euphorbia seguieriana Neck.;5;4;Euphorbia seguieriana subsp. seguieriana;1;NA
pladias:4314;Euphorbia seguieriana subsp. minor;Euphorbia seguieriana subsp. minor (Sadler) Domin;Euphorbia seguieriana subsp. minor (Sadler) Domin;Euphorbia seguieriana subsp. minor;(Sadler) Domin;subsp;NA;Euphorbia seguieriana Neck.;Euphorbia seguieriana Neck.;3;2;Euphorbia seguieriana subsp. minor;1;NA
pladias:3826;Euphorbia serpens;Euphorbia serpens Kunth;Euphorbia serpens Kunth;Euphorbia serpens;Kunth;species;NA;Euphorbia serpens Kunth;Euphorbia serpens Kunth;1;1;Euphorbia serpens;1;NA
pladias:2129;Euphorbia stricta;Euphorbia stricta L.;Euphorbia stricta L.;Euphorbia stricta;L.;species;NA;Euphorbia stricta L.;Euphorbia stricta L.;86;72;Euphorbia stricta;1;NA
pladias:3996;Euphorbia taurinensis;Euphorbia taurinensis All.;Euphorbia taurinensis All.;Euphorbia taurinensis;All.;species;NA;Euphorbia taurinensis All.;Euphorbia taurinensis All.;13;10;Euphorbia taurinensis;1;NA
pladias:2926;Euphorbia virgata;Euphorbia virgata Waldst. et Kit.;Euphorbia virgata Waldst. & Kit.;Euphorbia virgata;Waldst. & Kit.;species;NA;Euphorbia virgata Waldst. & Kit.;Euphorbia virgata Waldst. & Kit.;141;126;Euphorbia virgata;1;NA
pladias:4059;Euphorbia ×pseudovirgata;Euphorbia ×pseudovirgata (Schur) Soó;Euphorbia pseudovirgata (Schur) Soó;Euphorbia pseudovirgata;(Schur) Soó;species;TRUE;Euphorbia virgata Waldst. & Kit.;Euphorbia virgata Waldst. & Kit.;3;3;Euphorbia ×pseudovirgata;1;NA
pladias:4121;Euphrasia ×haussknechtii;Euphrasia ×haussknechtii Wettst.;Euphrasia haussknechtii Wettst.;Euphrasia haussknechtii;Wettst.;species;TRUE;Euphrasia haussknechtii Wettst.;Euphrasia haussknechtii Wettst.;8;8;Euphrasia ×haussknechtii;1;NA
pladias:1178;Euphrasia micrantha;Euphrasia micrantha Rchb.;Euphrasia micrantha Rchb.;Euphrasia micrantha;Rchb.;species;NA;Euphrasia micrantha Rchb.;Euphrasia micrantha Rchb.;43;41;Euphrasia micrantha;1;NA
pladias:2130;Euphrasia nemorosa;Euphrasia nemorosa (Pers.) Wallr.;Euphrasia nemorosa (Pers.) Wallr.;Euphrasia nemorosa;(Pers.) Wallr.;species;NA;Euphrasia nemorosa (Pers.) Wallr.;Euphrasia nemorosa (Pers.) Wallr.;134;128;Euphrasia nemorosa s. str.;1;NA
pladias:4029;Euphrasia nemorosa agg.;Euphrasia nemorosa agg.;NA;NA;NA;agg;NA;Euphrasia nemorosa agg.;Euphrasia nemorosa agg.;2;2;Euphrasia nemorosa agg.;0;higher taxon
pladias:2131;Euphrasia officinalis var. monticola;Euphrasia officinalis var. monticola (Silverside) ined.;Euphrasia officinalis var. monticola (Silverside) ined.;Euphrasia officinalis var. monticola;(Silverside) ined.;var;NA;Euphrasia officinalis subsp. monticola Silverside;Euphrasia officinalis L.;20;19;Euphrasia officinalis subsp. monticola;1;NA
