taxon_id;url;ecoflora_latin_name;taxon_name_canonical;hybrid_formula;ecoflora_author;ecoflora_family;ecoflora_english_name;ecoflora_plant_number;ecoflora_welsh_name;ecoflora_irish_name;taxon_name_authors;taxon_name;taxon_name_from_url;is_hybrid;taxon_id_accepted;taxon_name_accepted;taxon_name_canonical_accepted;date;contributor
ecoflora:1930480170;http://ecoflora.org.uk/search_species2.php?plant_no=1930480170;Elytrigia atherica;Elytrigia atherica;NA;(Link) Kerguélen;Poaceae;Sea Couch;1930480170;Marchwellt Arfor;NA;(Link) Kerguélen;Elytrigia atherica (Link) Kerguélen;Elytrigia atherica;FALSE;gbif:8766300;Elymus athericus (Link) Kerguélen;Elymus athericus;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930480180;http://ecoflora.org.uk/search_species2.php?plant_no=1930480180;Elytrigia repens;Elytrigia repens;NA;(L.) Desv. ex Nevski;Poaceae;Common Couch;1930480180;Marchwellt;NA;(L.) Desv. ex Nevski;Elytrigia repens (L.) Desv. ex Nevski;Agropyron repens;FALSE;gbif:5290299;Elymus repens (L.) Gould;Elymus repens;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930480180;http://ecoflora.org.uk/search_species2.php?plant_no=1930480180;Elytrigia repens;Elytrigia repens;NA;(L.) Desv. ex Nevski;Poaceae;Common Couch;1930480180;Marchwellt;NA;(L.) Desv. ex Nevski;Elytrigia repens (L.) Desv. ex Nevski;Elymus repens;FALSE;gbif:5290299;Elymus repens (L.) Gould;Elymus repens;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930480180;http://ecoflora.org.uk/search_species2.php?plant_no=1930480180;Elytrigia repens;Elytrigia repens;NA;(L.) Desv. ex Nevski;Poaceae;Common Couch;1930480180;Marchwellt;NA;(L.) Desv. ex Nevski;Elytrigia repens (L.) Desv. ex Nevski;Elytrigia repens;FALSE;gbif:5290299;Elymus repens (L.) Gould;Elymus repens;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:570260010;http://ecoflora.org.uk/search_species2.php?plant_no=570260010;Agrostemma githago;Agrostemma githago;NA;L.;Caryophyllaceae;Corncockle;570260010;Bulwg yr ?d;Cogal;L.;Agrostemma githago L.;Agrostemma githago;FALSE;gbif:3085368;Agrostemma githago L.;Agrostemma githago;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007140;http://ecoflora.org.uk/search_species2.php?plant_no=920007140;Agrostis avenacea;Agrostis avenacea;NA;J.F. Gmel.;Poaceae;Blown-grass;920007140;NA;NA;J.F. Gmel.;Agrostis avenacea J.F. Gmel.;Agrostis avenacea;FALSE;gbif:4135963;Lachnagrostis filiformis (G.Forst.) Trin.;Lachnagrostis filiformis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870010;http://ecoflora.org.uk/search_species2.php?plant_no=1930870010;Agrostis canina;Agrostis canina;NA;L.;Poaceae;Velvet Bent;1930870010;Maeswellty Rhos;NA;L.;Agrostis canina L.;Agrostis canina;FALSE;gbif:2706465;Agrostis canina L.;Agrostis canina;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870020;http://ecoflora.org.uk/search_species2.php?plant_no=1930870020;Agrostis vinealis;Agrostis vinealis;NA;Schreb.;Poaceae;Brown Bent;1930870020;Maeswellt y C?n;NA;Schreb.;Agrostis vinealis Schreb.;Agrostis canina subsp. montana;FALSE;gbif:2706458;Agrostis vinealis Schreb.;Agrostis vinealis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870020;http://ecoflora.org.uk/search_species2.php?plant_no=1930870020;Agrostis vinealis;Agrostis vinealis;NA;Schreb.;Poaceae;Brown Bent;1930870020;Maeswellt y C?n;NA;Schreb.;Agrostis vinealis Schreb.;Agrostis vinealis;FALSE;gbif:2706458;Agrostis vinealis Schreb.;Agrostis vinealis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870190;http://ecoflora.org.uk/search_species2.php?plant_no=1930870190;Agrostis capillaris;Agrostis capillaris;NA;L.;Poaceae;Common Bent;1930870190;Maeswellt Cyff redin;NA;L.;Agrostis capillaris L.;Agrostis capillaris;FALSE;gbif:2706490;Agrostis capillaris L.;Agrostis capillaris;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870190;http://ecoflora.org.uk/search_species2.php?plant_no=1930870190;Agrostis capillaris;Agrostis capillaris;NA;L.;Poaceae;Common Bent;1930870190;Maeswellt Cyff redin;NA;L.;Agrostis capillaris L.;Agrostis tenuis;FALSE;gbif:2706490;Agrostis capillaris L.;Agrostis capillaris;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870250;http://ecoflora.org.uk/search_species2.php?plant_no=1930870250;Agrostis castellana;Agrostis castellana;NA;Boiss. & Reut.;Poaceae;Highland Bent;1930870250;NA;NA;Boiss. & Reut.;Agrostis castellana Boiss. & Reut.;Agrostis castellana;FALSE;gbif:2706501;Agrostis castellana Boiss. & Reut.;Agrostis castellana;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870030;http://ecoflora.org.uk/search_species2.php?plant_no=1930870030;Agrostis curtisii;Agrostis curtisii;NA;Kerguélen;Poaceae;Bristle Bent;1930870030;Maeswellt Gwrychog;NA;Kerguélen;Agrostis curtisii Kerguélen;Agrostis curtisii;FALSE;gbif:4124303;Agrostis curtisii Kerguélen;Agrostis curtisii;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870030;http://ecoflora.org.uk/search_species2.php?plant_no=1930870030;Agrostis curtisii;Agrostis curtisii;NA;Kerguélen;Poaceae;Bristle Bent;1930870030;Maeswellt Gwrychog;NA;Kerguélen;Agrostis curtisii Kerguélen;Agrostis setacea;FALSE;gbif:4124303;Agrostis curtisii Kerguélen;Agrostis curtisii;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870200;http://ecoflora.org.uk/search_species2.php?plant_no=1930870200;Agrostis gigantea;Agrostis gigantea;NA;Roth;Poaceae;Black Bent;1930870200;Maeswellt Mawr;NA;Roth;Agrostis gigantea Roth;Agrostis gigantea;FALSE;gbif:2706541;Agrostis gigantea Roth;Agrostis gigantea;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920002917;http://ecoflora.org.uk/search_species2.php?plant_no=920002917;Agrostis gigantea x stolonifera;Agrostis gigantea x stolonifera;NA;NULL;Poaceae;NA;920002917;NA;NA;;Agrostis gigantea x stolonifera;Agrostis gigantea x stolonifera;TRUE;gbif:10303464;Agrostis gigantea × stolonifera;Agrostis gigantea × stolonifera;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920003022;http://ecoflora.org.uk/search_species2.php?plant_no=920003022;Agrostis hyemalis;Agrostis hyemalis;NA;(Walter) Britton, Sterns & Poggenb.;Poaceae;Small Bent;920003022;NA;NA;(Walter) Britton, Sterns & Poggenb.;Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.;Agrostis hyemalis;FALSE;gbif:2706548;Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.;Agrostis hyemalis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920003013;http://ecoflora.org.uk/search_species2.php?plant_no=920003013;Agrostis lachnantha;Agrostis lachnantha;NA;Nees;Poaceae;African Bent;920003013;NA;NA;Nees;Agrostis lachnantha Nees;Agrostis lachnantha;FALSE;gbif:4135892;Lachnagrostis lachnantha (Nees) Rúgolo & A.M.Molina;Lachnagrostis lachnantha;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870110;http://ecoflora.org.uk/search_species2.php?plant_no=1930870110;Agrostis scabra;Agrostis scabra;NA;Willd.;Poaceae;Rough Bent;1930870110;NA;NA;Willd.;Agrostis scabra Willd.;Agrostis scabra;FALSE;gbif:2706444;Agrostis scabra Willd.;Agrostis scabra;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930870220;http://ecoflora.org.uk/search_species2.php?plant_no=1930870220;Agrostis stolonifera;Agrostis stolonifera;NA;L.;Poaceae;Creeping Bent;1930870220;Maeswellt Gwyn y Maes;NA;L.;Agrostis stolonifera L.;Agrostis stolonifera;FALSE;gbif:2706435;Agrostis stolonifera L.;Agrostis stolonifera;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920002915;http://ecoflora.org.uk/search_species2.php?plant_no=920002915;Agrostis x bjoerkmanii = A. capillaris x A. gigantea;Agrostis x bjoerkmanii;A. capillaris x A. gigantea;Widén;Poaceae;NA;920002915;NA;NA;Widén;Agrostis x bjoerkmanii Widén;Agrostis x bjoerkmanii = A. capillaris x A. gigantea;TRUE;gbif:5942450;Agrostis bjoerkmannii Widén;Agrostis bjoerkmannii;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007143;http://ecoflora.org.uk/search_species2.php?plant_no=920007143;Agrostis x fouilladeana = A. capillaris x A. castellana;Agrostis x fouilladeana;A. capillaris x A. castellana;Lambinon & Verloove;Poaceae;NA;920007143;NA;NA;Lambinon & Verloove;Agrostis x fouilladeana Lambinon & Verloove;Agrostis x fouilladeana = A. capillaris x A. castellana;TRUE;gbif:4122968;Agrostis fouilladeana Lambinon & Verloove;Agrostis fouilladeana;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:900010010;http://ecoflora.org.uk/search_species2.php?plant_no=900010010;Ailanthus altissima;Ailanthus altissima;NA;(Mill.) Swingle;Simaroubaceae;Tree-of-heaven;900010010;NA;NA;(Mill.) Swingle;Ailanthus altissima (Mill.) Swingle;Ailanthus altissima;FALSE;gbif:3190653;Ailanthus altissima (Mill.) Swingle;Ailanthus altissima;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930760020;http://ecoflora.org.uk/search_species2.php?plant_no=1930760020;Aira caryophyllea;Aira caryophyllea;NA;L.;Poaceae;Silver Hair-grass;1930760020;Brigwellt Arian;NA;L.;Aira caryophyllea L.;Aira armoricana;FALSE;gbif:7747216;Aira caryophyllea L.;Aira caryophyllea;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930760020;http://ecoflora.org.uk/search_species2.php?plant_no=1930760020;Aira caryophyllea;Aira caryophyllea;NA;L.;Poaceae;Silver Hair-grass;1930760020;Brigwellt Arian;NA;L.;Aira caryophyllea L.;Aira caryophyllea;FALSE;gbif:7747216;Aira caryophyllea L.;Aira caryophyllea;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930760020;http://ecoflora.org.uk/search_species2.php?plant_no=1930760020;Aira caryophyllea;Aira caryophyllea;NA;L.;Poaceae;Silver Hair-grass;1930760020;Brigwellt Arian;NA;L.;Aira caryophyllea L.;Aira multiculmis;FALSE;gbif:7747216;Aira caryophyllea L.;Aira caryophyllea;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930760010;http://ecoflora.org.uk/search_species2.php?plant_no=1930760010;Aira praecox;Aira praecox;NA;L.;Poaceae;Early Hair-grass;1930760010;Brigwellt y Gwanwyn;NA;L.;Aira praecox L.;Aira praecox;FALSE;gbif:5289582;Aira praecox L.;Aira praecox;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1510010100;http://ecoflora.org.uk/search_species2.php?plant_no=1510010100;Ajuga chamaepitys;Ajuga chamaepitys;NA;(L.) Schreb.;Lamiaceae;Ground-pine;1510010100;NA;NA;(L.) Schreb.;Ajuga chamaepitys (L.) Schreb.;Ajuga chamaepitys;FALSE;gbif:2927080;Ajuga chamaepitys (L.) Schreb.;Ajuga chamaepitys;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1510010030;http://ecoflora.org.uk/search_species2.php?plant_no=1510010030;Ajuga pyramidalis;Ajuga pyramidalis;NA;L.;Lamiaceae;Pyramidal Bugle;1510010030;NA;Glasair bheannach;L.;Ajuga pyramidalis L.;Ajuga pyramidalis;FALSE;gbif:8429926;Ajuga pyramidalis L.;Ajuga pyramidalis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1510010040;http://ecoflora.org.uk/search_species2.php?plant_no=1510010040;Ajuga reptans;Ajuga reptans;NA;L.;Lamiaceae;Bugle;1510010040;Glesyn y Coed;Glasair choille;L.;Ajuga reptans L.;Ajuga reptans;FALSE;gbif:2927078;Ajuga reptans L.;Ajuga reptans;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1060080020;http://ecoflora.org.uk/search_species2.php?plant_no=1060080020;Alcea rosea;Alcea rosea;NA;L.;Malvaceae;Hollyhock;1060080020;NA;NA;L.;Alcea rosea L.;Alcea rosea;FALSE;gbif:5406789;Alcea rosea L.;Alcea rosea;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230510;http://ecoflora.org.uk/search_species2.php?plant_no=800230510;Alchemilla acutiloba;Alchemilla acutiloba;NA;Opiz;Rosaceae;NA;800230510;NA;NA;Opiz;Alchemilla acutiloba Opiz;Alchemilla acutiloba;FALSE;gbif:7890713;Alchemilla vulgaris L.;Alchemilla vulgaris;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230040;http://ecoflora.org.uk/search_species2.php?plant_no=800230040;Alchemilla alpina;Alchemilla alpina;NA;L.;Rosaceae;Alpine Lady's Mantle;800230040;NA;NA;L.;Alchemilla alpina L.;Alchemilla alpina;FALSE;gbif:3027648;Alchemilla alpina L.;Alchemilla alpina;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800240010;http://ecoflora.org.uk/search_species2.php?plant_no=800240010;Aphanes arvensis;Aphanes arvensis;NA;L.;Rosaceae;Parsley Piert;800240010;Troed y Dryw;Mionán Muire;L.;Aphanes arvensis L.;Alchemilla arvensis;FALSE;gbif:5365013;Aphanes arvensis L.;Aphanes arvensis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800240010;http://ecoflora.org.uk/search_species2.php?plant_no=800240010;Aphanes arvensis;Aphanes arvensis;NA;L.;Rosaceae;Parsley Piert;800240010;Troed y Dryw;Mionán Muire;L.;Aphanes arvensis L.;Aphanes arvensis;FALSE;gbif:5365013;Aphanes arvensis L.;Aphanes arvensis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230110;http://ecoflora.org.uk/search_species2.php?plant_no=800230110;Alchemilla conjuncta;Alchemilla conjuncta;NA;Bab.;Rosaceae;Silver Lady's-mantle;800230110;NA;NA;Bab.;Alchemilla conjuncta Bab.;Alchemilla conjuncta;FALSE;gbif:3028431;Alchemilla conjuncta Bab.;Alchemilla conjuncta;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230570;http://ecoflora.org.uk/search_species2.php?plant_no=800230570;Alchemilla filicaulis;Alchemilla filicaulis;NA;Buser;Rosaceae;NA;800230570;NA;NA;Buser;Alchemilla filicaulis Buser;Alchemilla filicaulis;FALSE;gbif:3027485;Alchemilla filicaulis Buser;Alchemilla filicaulis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230570;http://ecoflora.org.uk/search_species2.php?plant_no=800230570;Alchemilla filicaulis;Alchemilla filicaulis;NA;Buser;Rosaceae;NA;800230570;NA;NA;Buser;Alchemilla filicaulis Buser;Alchemilla vestita;FALSE;gbif:3027485;Alchemilla filicaulis Buser;Alchemilla filicaulis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230830;http://ecoflora.org.uk/search_species2.php?plant_no=800230830;Alchemilla glabra;Alchemilla glabra;NA;Neygenf.;Rosaceae;NA;800230830;Mantell Fair y Nant;NA;Neygenf.;Alchemilla glabra Neygenf.;Alchemilla glabra;FALSE;gbif:3027640;Alchemilla glabra Neygenf.;Alchemilla glabra;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230830;http://ecoflora.org.uk/search_species2.php?plant_no=800230830;Alchemilla glabra;Alchemilla glabra;NA;Neygenf.;Rosaceae;NA;800230830;Mantell Fair y Nant;NA;Neygenf.;Alchemilla glabra Neygenf.;Alchemilla obtusa;FALSE;gbif:3027640;Alchemilla glabra Neygenf.;Alchemilla glabra;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230210;http://ecoflora.org.uk/search_species2.php?plant_no=800230210;Alchemilla glaucescens;Alchemilla glaucescens;NA;Wallr.;Rosaceae;NA;800230210;NA;NA;Wallr.;Alchemilla glaucescens Wallr.;Alchemilla glaucescens;FALSE;gbif:3027452;Alchemilla glaucescens Wallr.;Alchemilla glaucescens;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230210;http://ecoflora.org.uk/search_species2.php?plant_no=800230210;Alchemilla glaucescens;Alchemilla glaucescens;NA;Wallr.;Rosaceae;NA;800230210;NA;NA;Wallr.;Alchemilla glaucescens Wallr.;Alchemilla minor;FALSE;gbif:3027452;Alchemilla glaucescens Wallr.;Alchemilla glaucescens;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230690;http://ecoflora.org.uk/search_species2.php?plant_no=800230690;Alchemilla glomerulans;Alchemilla glomerulans;NA;Buser;Rosaceae;NA;800230690;NA;NA;Buser;Alchemilla glomerulans Buser;Alchemilla glomerulans;FALSE;gbif:3028402;Alchemilla glomerulans Buser;Alchemilla glomerulans;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230580;http://ecoflora.org.uk/search_species2.php?plant_no=800230580;Alchemilla minima;Alchemilla minima;NA;Walters;Rosaceae;NA;800230580;NA;NA;Walters;Alchemilla minima Walters;Alchemilla minima;FALSE;gbif:3027485;Alchemilla filicaulis Buser;Alchemilla filicaulis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800240020;http://ecoflora.org.uk/search_species2.php?plant_no=800240020;Aphanes inexspectata;Aphanes inexspectata;NA;Lippert;Rosaceae;NA;800240020;NA;NA;Lippert;Aphanes inexspectata Lippert;Alchemilla mirocarpa;FALSE;gbif:7468809;Aphanes australis subsp. australis;Aphanes australis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800240020;http://ecoflora.org.uk/search_species2.php?plant_no=800240020;Aphanes inexspectata;Aphanes inexspectata;NA;Lippert;Rosaceae;NA;800240020;NA;NA;Lippert;Aphanes inexspectata Lippert;Aphanes inexspectata;FALSE;gbif:7468809;Aphanes australis subsp. australis;Aphanes australis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800240020;http://ecoflora.org.uk/search_species2.php?plant_no=800240020;Aphanes inexspectata;Aphanes inexspectata;NA;Lippert;Rosaceae;NA;800240020;NA;NA;Lippert;Aphanes inexspectata Lippert;Aphanes microcarpa;FALSE;gbif:7468809;Aphanes australis subsp. australis;Aphanes australis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230980;http://ecoflora.org.uk/search_species2.php?plant_no=800230980;Alchemilla mollis;Alchemilla mollis;NA;(Buser) Rothm.;Rosaceae;Garden Lady's-mantle;800230980;NA;Dearna Mhuire;(Buser) Rothm.;Alchemilla mollis (Buser) Rothm.;Alchemilla mollis;FALSE;gbif:3028528;Alchemilla mollis (Buser) Rothm.;Alchemilla mollis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230410;http://ecoflora.org.uk/search_species2.php?plant_no=800230410;Alchemilla monticola;Alchemilla monticola;NA;Opiz;Rosaceae;NA;800230410;NA;NA;Opiz;Alchemilla monticola Opiz;Alchemilla monticola;FALSE;gbif:3028763;Alchemilla monticola Opiz;Alchemilla monticola;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230480;http://ecoflora.org.uk/search_species2.php?plant_no=800230480;Alchemilla subcrenata;Alchemilla subcrenata;NA;Buser;Rosaceae;NA;800230480;NA;NA;Buser;Alchemilla subcrenata Buser;Alchemilla subcrenata;FALSE;gbif:3028176;Alchemilla subcrenata Buser;Alchemilla subcrenata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230770;http://ecoflora.org.uk/search_species2.php?plant_no=800230770;Alchemilla wichurae;Alchemilla wichurae;NA;(Buser) Stefánsson;Rosaceae;NA;800230770;NA;NA;(Buser) Stefánsson;Alchemilla wichurae (Buser) Stefánsson;Alchemilla wichurae;FALSE;gbif:3027538;Alchemilla wichurae (Buser) Stefansson;Alchemilla wichurae;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:800230540;http://ecoflora.org.uk/search_species2.php?plant_no=800230540;Alchemilla xanthochlora;Alchemilla xanthochlora;NA;Rothm.;Rosaceae;NA;800230540;Mantell Fair Gyfryngol;NA;Rothm.;Alchemilla xanthochlora Rothm.;Alchemilla xanthochlora;FALSE;gbif:3028198;Alchemilla xanthochlora Rothm.;Alchemilla xanthochlora;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1700040030;http://ecoflora.org.uk/search_species2.php?plant_no=1700040030;Alisma gramineum;Alisma gramineum;NA;Lej.;Alismataceae;Ribbon-leaved Water-plantain;1700040030;NA;NA;Lej.;Alisma gramineum Lej.;Alisma gramineum;FALSE;gbif:2865152;Alisma gramineum Lej.;Alisma gramineum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1700040020;http://ecoflora.org.uk/search_species2.php?plant_no=1700040020;Alisma lanceolatum;Alisma lanceolatum;NA;With.;Alismataceae;Narrow-leaved Water-plantain;1700040020;D?r-lyriad Culddail;NA;With.;Alisma lanceolatum With.;Alisma lanceolatum;FALSE;gbif:2865125;Alisma lanceolatum With.;Alisma lanceolatum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1700040010;http://ecoflora.org.uk/search_species2.php?plant_no=1700040010;Alisma plantago-aquatica;Alisma plantago-aquatica;NA;L.;Alismataceae;Common Water-plantain;1700040010;D?r-lyriad;Corrchopóg;L.;Alisma plantago-aquatica L.;Alisma plantago-aquatica;FALSE;gbif:2865100;Alisma plantago-aquatica L.;Alisma plantago-aquatica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680060010;http://ecoflora.org.uk/search_species2.php?plant_no=680060010;Alliaria petiolata;Alliaria petiolata;NA;(M. Bieb.) Cavara & Grande;Brassicaceae;Garlic Mustard;680060010;NA;Bóchoinneal;(M. Bieb.) Cavara & Grande;Alliaria petiolata (M. Bieb.) Cavara & Grande;Alliaria petiolata;FALSE;gbif:5376075;Alliaria petiolata (M.Bieb.) Cavara & Grande;Alliaria petiolata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:680060010;http://ecoflora.org.uk/search_species2.php?plant_no=680060010;Alliaria petiolata;Alliaria petiolata;NA;(M. Bieb.) Cavara & Grande;Brassicaceae;Garlic Mustard;680060010;NA;Bóchoinneal;(M. Bieb.) Cavara & Grande;Alliaria petiolata (M. Bieb.) Cavara & Grande;Sisymbrium alliaria;FALSE;gbif:5376075;Alliaria petiolata (M.Bieb.) Cavara & Grande;Alliaria petiolata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1830380760;http://ecoflora.org.uk/search_species2.php?plant_no=1830380760;Allium ampeloprasum;Allium ampeloprasum;NA;L.;Amaryllidaceae;Wild Leek;1830380760;Cenhinen Wllt;NA;L.;Allium ampeloprasum L.;Allium ampeloprasum;FALSE;gbif:2856037;Allium ampeloprasum L.;Allium ampeloprasum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1830380710;http://ecoflora.org.uk/search_species2.php?plant_no=1830380710;Allium carinatum;Allium carinatum;NA;L.;Amaryllidaceae;Keeled Garlic;1830380710;NA;NA;L.;Allium carinatum L.;Allium carinatum;FALSE;gbif:2855968;Allium carinatum L.;Allium carinatum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1830380200;http://ecoflora.org.uk/search_species2.php?plant_no=1830380200;Allium cepa;Allium cepa;NA;L.;Amaryllidaceae;Onion;1830380200;NA;NA;L.;Allium cepa L.;Allium cepa;FALSE;gbif:2857697;Allium cepa L.;Allium cepa;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1830380330;http://ecoflora.org.uk/search_species2.php?plant_no=1830380330;Allium moly;Allium moly;NA;L.;Amaryllidaceae;Yellow Garlic;1830380330;NA;NA;L.;Allium moly L.;Allium moly;FALSE;gbif:2855825;Allium moly L.;Allium moly;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1830380280;http://ecoflora.org.uk/search_species2.php?plant_no=1830380280;Allium neapolitanum;Allium neapolitanum;NA;Cirillo;Amaryllidaceae;Neapolitan Garlic;1830380280;NA;NA;Cirillo;Allium neapolitanum Cirillo;Allium neapolitanum;FALSE;gbif:2856348;Allium neapolitanum Cirillo;Allium neapolitanum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1830381060;http://ecoflora.org.uk/search_species2.php?plant_no=1830381060;Allium nigrum;Allium nigrum;NA;L.;Amaryllidaceae;Broad-leaved Leek;1830381060;NA;NA;L.;Allium nigrum L.;Allium nigrum;FALSE;gbif:2855823;Allium nigrum L.;Allium nigrum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1830380630;http://ecoflora.org.uk/search_species2.php?plant_no=1830380630;Allium oleraceum;Allium oleraceum;NA;L.;Amaryllidaceae;Field Garlic;1830380630;Garlleg Rhesog y Maes;NA;L.;Allium oleraceum L.;Allium oleraceum;FALSE;gbif:2857071;Allium oleraceum L.;Allium oleraceum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1830380370;http://ecoflora.org.uk/search_species2.php?plant_no=1830380370;Allium paradoxum;Allium paradoxum;NA;(M. Bieb.) G. Don;Amaryllidaceae;Few-flowered Garlic;1830380370;NA;NA;(M. Bieb.) G. Don;Allium paradoxum (M. Bieb.) G. Don;Allium paradoxum;FALSE;gbif:2857017;Allium paradoxum (M.Bieb.) G.Don;Allium paradoxum;Mon Sep 13 18:51:48 2021;Marina Golivets
