NAMNR;taxonID;taxonName;taxonRank;isHybrid;taxonNameEdited;taxonNameEditedShort;taxonNameEditedAuthors;higherTaxonID;acceptedTaxonName;acceptedHigherTaxonName;countRaw;countFiltered;keep;remark;taxonNameForGSL;isAquatic
4489;floraweb:4489;Potentilla anserina L.;species;FALSE;Potentilla anserina L.;Potentilla anserina;L.;floraweb:4489;Argentina anserina (L.) Rydb.;Argentina anserina (L.) Rydb.;2959;2625;1;;Potentilla anserina;
33619;floraweb:33619;Sorbus graeca (Lodd. ex Spach) S. Schauer, s. l.;species;FALSE;Sorbus graeca (Lodd. ex Spach) S.Schauer, s.l.;Sorbus graeca;(Lodd. ex Spach) S.Schauer, s.l.;floraweb:33619;Aria graeca M.Roem. s.l.;Aria edulis agg.;13;13;1;;Sorbus graeca s. l.;
34050;floraweb:34050;Sorbus aria × mougeotii;species;TRUE;Sorbus aria × mougeotii;Sorbus aria × mougeotii;NA;floraweb:34050;Aria edulis (Willd.) M.Roem.;Aria edulis agg.;0;0;0;absent in DE;Sorbus aria ×mougeotii;
35055;floraweb:35055;Sorbus collina M. Lepší, P. Lepší & N. Mey.;species;FALSE;Sorbus collina M.Lepší, P.Lepší & N.Mey.;Sorbus collina;M.Lepší, P.Lepší & N.Mey.;floraweb:35055;Aria collina (M.Lepší, P.Lepší & N.Mey.) Sennikov & Kurtto;Aria edulis agg.;56;51;1;;Sorbus collina;
36267;floraweb:36267;Sorbus graeca (Lodd. ex Spach) S. Schauer, s. str.;species;FALSE;Sorbus graeca (Lodd. ex Spach) S.Schauer;Sorbus graeca;(Lodd. ex Spach) S.Schauer;floraweb:36267;Aria graeca (Lodd. ex Spach) M.Roem.;Aria edulis agg.;0;0;0;absent in DE;Sorbus graeca s. str.;
5696;floraweb:5696;Sorbus aria agg.;agg;FALSE;NA;NA;NA;floraweb:5696;Aria edulis agg.;Aria edulis agg.;1037;880;1;;Sorbus aria agg.;
5697;floraweb:5697;Sorbus aria (L.) Crantz, s. str.;species;FALSE;Sorbus aria (L.) Crantz;Sorbus aria;(L.) Crantz;floraweb:5697;Aria edulis (Willd.) M.Roem.;Aria edulis agg.;879;728;1;;Sorbus aria s. str.;
5698;floraweb:5698;Sorbus danubialis (Jáv.) Prodan;species;FALSE;Sorbus danubialis (Jáv.) Prodan;Sorbus danubialis;(Jáv.) Prodan;floraweb:5698;Aria danubialis (Jáv.) Sennikov & Kurtto;Aria edulis agg.;30;28;1;;Sorbus danubialis;
7029;floraweb:7029;Sorbus pannonica Kárpáti;species;FALSE;Sorbus pannonica Kárpáti;Sorbus pannonica;Kárpáti;floraweb:7029;Aria pannonica (Kárpáti) Sennikov & Kurtto;Aria edulis agg.;112;104;1;;Sorbus pannonica;
31804;floraweb:31804;Sorbus rupicola (Syme) Lindman;species;FALSE;Sorbus rupicola (Syme) Lindman;Sorbus rupicola;(Syme) Lindman;floraweb:31804;Aria rupicola (Syme) Mezhenskyj;Aria rupicola (Syme) Mezhenskyj;0;0;0;absent in DE;Sorbus rupicola;
34585;floraweb:34585;Sorbus subdanubialis (Soó) Kárpáti;species;FALSE;Sorbus subdanubialis (Soó) Kárpáti;Sorbus subdanubialis;(Soó) Kárpáti;floraweb:34585;Aria subdanubialis (Soó) Sennikov & Kurtto;Aria subdanubialis (Soó) Sennikov & Kurtto;0;0;0;no data;Sorbus subdanubialis;
570;floraweb:570;Aristolochia clematitis L.;species;FALSE;Aristolochia clematitis L.;Aristolochia clematitis;L.;floraweb:570;Aristolochia clematitis L.;Aristolochia clematitis L.;823;590;1;;Aristolochia clematitis;
10055;floraweb:10055;Aristolochia macrophylla Lam.;species;FALSE;Aristolochia macrophylla Lam.;Aristolochia macrophylla;Lam.;floraweb:10055;Aristolochia macrophylla Lam.;Aristolochia macrophylla Lam.;12;9;1;;Aristolochia macrophylla;
30382;floraweb:30382;Aristolochia tomentosa Sims;species;FALSE;Aristolochia tomentosa Sims;Aristolochia tomentosa;Sims;floraweb:30382;Aristolochia tomentosa Sims;Aristolochia tomentosa Sims;0;0;0;no data;Aristolochia tomentosa;
576;floraweb:576;Armeria alpina Hoppe ex Willd.;species;FALSE;Armeria alpina Hoppe ex Willd.;Armeria alpina;Hoppe ex Willd.;floraweb:576;Armeria alpina (DC.) Willd.;Armeria alpina (DC.) Willd.;0;0;0;absent in DE;Armeria alpina;
20578;floraweb:20578;Armeria arenaria (Pers.) Schult.;species;FALSE;Armeria arenaria (Pers.) Schult.;Armeria arenaria;(Pers.) Schult.;floraweb:20578;Armeria arenaria (Pers.) Schult.;Armeria arenaria (Pers.) Schult.;3;3;1;;Armeria arenaria;
29664;floraweb:29664;Armeria arenaria subsp. arenaria;subsp;FALSE;Armeria arenaria subsp. arenaria;Armeria arenaria subsp. arenaria;NA;floraweb:20578;Armeria arenaria (Pers.) Schult.;Armeria arenaria (Pers.) Schult.;0;0;0;extinct in DE;Armeria arenaria subsp. arenaria;
7200;floraweb:7200;Armeria helodes Martini & Poldini;species;FALSE;Armeria helodes Martini & Poldini;Armeria helodes;Martini & Poldini;floraweb:7200;Armeria helodes F.Martini & Poldini;Armeria helodes F.Martini & Poldini;0;0;0;absent in DE;Armeria helodes;
11779;floraweb:11779;Armeria maritima subsp. intermedia (T. Marsson) C. Lefèbvre ex Buttler;subsp;FALSE;Armeria maritima subsp. intermedia (T.Marsson) C. Lefèbvre ex Buttler;Armeria maritima subsp. intermedia;(T.Marsson) C. Lefèbvre ex Buttler;floraweb:581;Armeria maritima subsp. intermedia;Armeria maritima (Mill.) Willd.;82;17;1;;Armeria maritima subsp. intermedia;
20584;floraweb:20584;Armeria maritima subsp. elongata (Hoffm.) Bonnier;subsp;FALSE;Armeria maritima subsp. elongata (Hoffm.) Bonnier;Armeria maritima subsp. elongata;(Hoffm.) Bonnier;floraweb:581;Armeria maritima subsp. elongata (Hoffm.) Bonnier;Armeria maritima (Mill.) Willd.;1103;923;1;;Armeria maritima subsp. elongata;
36332;floraweb:36332;Armeria maritima subsp. maritima;subsp;FALSE;Armeria maritima subsp. maritima;Armeria maritima subsp. maritima;NA;floraweb:581;Armeria maritima subsp. maritima;Armeria maritima (Mill.) Willd.;134;47;0;absent in DE;Armeria maritima subsp. maritima;
581;floraweb:581;Armeria maritima (Mill.) Willd., s. l.;species;FALSE;Armeria maritima (Mill.) Willd., s.l.;Armeria maritima;(Mill.) Willd., s.l.;floraweb:581;Armeria maritima (Mill.) Willd.;Armeria maritima (Mill.) Willd.;1264;986;1;;Armeria maritima s. l.;
582;floraweb:582;Armeria purpurea W. D. J. Koch;species;FALSE;Armeria purpurea W.D.J.Koch;Armeria purpurea;W.D.J.Koch;floraweb:582;Armeria maritima (Mill.) Willd.;Armeria maritima (Mill.) Willd.;6;1;1;;Armeria purpurea;
583;floraweb:583;Armoracia macrocarpa (Waldst. & Kit.) Kit. ex Baumg.;species;FALSE;Armoracia macrocarpa (Waldst. & Kit.) Kit. ex Baumg.;Armoracia macrocarpa;(Waldst. & Kit.) Kit. ex Baumg.;floraweb:583;Armoracia macrocarpa (Waldst. & Kit.) Kit. ex Baumg.;Armoracia macrocarpa (Waldst. & Kit.) Kit. ex Baumg.;0;0;0;absent in DE;Armoracia macrocarpa;
584;floraweb:584;Armoracia rusticana G. Gaertn., B. Mey. & Scherb.;species;FALSE;Armoracia rusticana G.Gaertn., B.Mey. & Scherb.;Armoracia rusticana;G.Gaertn., B.Mey. & Scherb.;floraweb:584;Armoracia rusticana G.Gaertn. & al.;Armoracia rusticana G.Gaertn. & al.;2585;2352;1;;Armoracia rusticana;
29013;floraweb:29013;Arnica montana subsp. montana;subsp;FALSE;Arnica montana subsp. montana;Arnica montana subsp. montana;NA;floraweb:585;Arnica montana L.;Arnica montana L.;1585;977;1;;Arnica montana subsp. montana;
585;floraweb:585;Arnica montana L.;species;FALSE;Arnica montana L.;Arnica montana;L.;floraweb:585;Arnica montana L.;Arnica montana L.;1585;977;1;;Arnica montana;
586;floraweb:586;Arnoseris minima (L.) Schweigg. & Körte;species;FALSE;Arnoseris minima (L.) Schweigg. & Körte;Arnoseris minima;(L.) Schweigg. & Körte;floraweb:586;Arnoseris minima (L.) Schweigg. & Körte;Arnoseris minima (L.) Schweigg. & Körte;1199;815;1;;Arnoseris minima;
30249;floraweb:30249;Aronia melanocarpa (Michx.) Elliot;species;FALSE;Aronia melanocarpa (Michx.) Elliot;Aronia melanocarpa;(Michx.) Elliot;floraweb:30249;Aronia melanocarpa (Michx.) Elliot;Aronia melanocarpa (Michx.) Elliot;3;1;1;;Aronia melanocarpa;
587;floraweb:587;Arrhenatherum elatius (L.) J. Presl & C. Presl;species;FALSE;Arrhenatherum elatius (L.) J.Presl & C.Presl;Arrhenatherum elatius;(L.) J.Presl & C.Presl;floraweb:587;Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl;Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl;2967;2639;1;;Arrhenatherum elatius;
6622;floraweb:6622;Arrhenatherum elatius subsp. elatius;subsp;FALSE;Arrhenatherum elatius subsp. elatius;Arrhenatherum elatius subsp. elatius;NA;floraweb:587;Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl;Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl;2967;2639;1;;Arrhenatherum elatius subsp. elatius;
588;floraweb:588;Artemisia abrotanum L.;species;FALSE;Artemisia abrotanum L.;Artemisia abrotanum;L.;floraweb:588;Artemisia abrotanum L.;Artemisia abrotanum L.;56;42;1;;Artemisia abrotanum;
589;floraweb:589;Artemisia absinthium L.;species;FALSE;Artemisia absinthium L.;Artemisia absinthium;L.;floraweb:589;Artemisia absinthium L.;Artemisia absinthium L.;1847;1576;1;;Artemisia absinthium;
591;floraweb:591;Artemisia annua L.;species;FALSE;Artemisia annua L.;Artemisia annua;L.;floraweb:591;Artemisia annua L.;Artemisia annua L.;151;118;1;;Artemisia annua;
593;floraweb:593;Artemisia austriaca Jacq.;species;FALSE;Artemisia austriaca Jacq.;Artemisia austriaca;Jacq.;floraweb:593;Artemisia austriaca Jacq.;Artemisia austriaca Jacq.;48;31;1;;Artemisia austriaca;
615;floraweb:615;Artemisia tournefortiana Rchb.;species;FALSE;Artemisia tournefortiana Rchb.;Artemisia tournefortiana;Rchb.;floraweb:615;Artemisia biennis Willd.;Artemisia biennis Willd.;34;23;1;;Artemisia tournefortiana;
6624;floraweb:6624;Artemisia biennis Willd.;species;FALSE;Artemisia biennis Willd.;Artemisia biennis;Willd.;floraweb:6624;Artemisia biennis Willd.;Artemisia biennis Willd.;81;68;1;;Artemisia biennis;
35074;floraweb:35074;Artemisia coerulescens L.;species;FALSE;Artemisia coerulescens L.;Artemisia coerulescens;L.;floraweb:35074;Artemisia caerulescens L.;Artemisia caerulescens L.;0;0;0;absent in DE;Artemisia coerulescens;
35075;floraweb:35075;Artemisia coerulescens subsp. gallica (Willd.) K. Perss.;subsp;FALSE;Artemisia coerulescens subsp. gallica (Willd.) K.Perss.;Artemisia coerulescens subsp. gallica;(Willd.) K.Perss.;floraweb:35074;Artemisia caerulescens subsp. gallica (Willd.) K.Perss.;Artemisia caerulescens L.;0;0;0;absent in DE;Artemisia coerulescens subsp. gallica;
594;floraweb:594;Artemisia campestris agg.;agg;FALSE;NA;NA;NA;floraweb:594;Artemisia campestris agg.;Artemisia campestris agg.;1562;1323;0;higher taxon;Artemisia campestris agg.;
596;floraweb:596;Artemisia campestris L.;species;FALSE;Artemisia campestris L.;Artemisia campestris;L.;floraweb:596;Artemisia campestris L.;Artemisia campestris L.;1561;1323;1;;Artemisia campestris;
6466;floraweb:6466;Artemisia campestris subsp. campestris;subsp;FALSE;Artemisia campestris subsp. campestris;Artemisia campestris subsp. campestris;NA;floraweb:596;Artemisia campestris subsp. campestris;Artemisia campestris L.;377;333;1;;Artemisia campestris subsp. campestris;
6467;floraweb:6467;Artemisia campestris subsp. lednicensis (Rochel ex Spreng.) Greuter & Raab-Straube;subsp;FALSE;Artemisia campestris subsp. lednicensis (Rochel ex Spreng.) Greuter & Raab-Straube;Artemisia campestris subsp. lednicensis;(Rochel ex Spreng.) Greuter & Raab-Straube;floraweb:596;Artemisia campestris subsp. lednicensis (Rochel ex Spreng.) Greuter & Raab-Straube;Artemisia campestris L.;51;41;1;;Artemisia campestris subsp. lednicensis;
6623;floraweb:6623;Artemisia campestris subsp. alpina (DC.) Arcang.;subsp;FALSE;Artemisia campestris subsp. alpina (DC.) Arcang.;Artemisia campestris subsp. alpina;(DC.) Arcang.;floraweb:596;Artemisia campestris subsp. alpina (DC.) Arcang.;Artemisia campestris L.;0;0;0;absent in DE;Artemisia campestris subsp. alpina;
598;floraweb:598;Artemisia dracunculus L.;species;FALSE;Artemisia dracunculus L.;Artemisia dracunculus;L.;floraweb:598;Artemisia dracunculus L.;Artemisia dracunculus L.;259;231;1;;Artemisia dracunculus;
29665;floraweb:29665;Artemisia laciniata subsp. laciniata;subsp;FALSE;Artemisia laciniata subsp. laciniata;Artemisia laciniata subsp. laciniata;NA;floraweb:602;Artemisia laciniata Willd.;Artemisia laciniata Willd.;0;0;0;extinct in DE;Artemisia laciniata subsp. laciniata;
602;floraweb:602;Artemisia laciniata Willd.;species;FALSE;Artemisia laciniata Willd.;Artemisia laciniata;Willd.;floraweb:602;Artemisia laciniata Willd.;Artemisia laciniata Willd.;5;0;0;recorded before 1950;Artemisia laciniata;
33379;floraweb:33379;Artemisia ludoviciana;species;FALSE;Artemisia ludoviciana Nutt.;Artemisia ludoviciana;Nutt.;floraweb:33379;Artemisia ludoviciana Nutt.;Artemisia ludoviciana Nutt.;1;1;1;;Artemisia ludoviciana;
603;floraweb:603;Artemisia maritima agg.;agg;FALSE;NA;NA;NA;floraweb:603;Artemisia maritima agg.;Artemisia maritima agg.;141;21;0;higher taxon;Artemisia maritima agg.;
20602;floraweb:20602;Artemisia maritima subsp. maritima;subsp;FALSE;Artemisia maritima subsp. maritima;Artemisia maritima subsp. maritima;NA;floraweb:605;Artemisia maritima L.;Artemisia maritima L.;1;0;0;recorded before 1950;Artemisia maritima subsp. maritima;
605;floraweb:605;Artemisia maritima L.;species;FALSE;Artemisia maritima L.;Artemisia maritima;L.;floraweb:605;Artemisia maritima L.;Artemisia maritima L.;136;21;1;;Artemisia maritima;
611;floraweb:611;Artemisia pontica L.;species;FALSE;Artemisia pontica L.;Artemisia pontica;L.;floraweb:611;Artemisia pontica L.;Artemisia pontica L.;122;45;1;;Artemisia pontica;
612;floraweb:612;Artemisia rupestris L.;species;FALSE;Artemisia rupestris L.;Artemisia rupestris;L.;floraweb:612;Artemisia rupestris L.;Artemisia rupestris L.;6;1;1;;Artemisia rupestris;
35056;floraweb:35056;Artemisia santonicum L.;species;FALSE;Artemisia santonicum L.;Artemisia santonicum;L.;floraweb:35056;Artemisia santonicum L.;Artemisia santonicum L.;2;0;0;absent in DE;Artemisia santonicum;
35057;floraweb:35057;Artemisia santonicum subsp. santonicum;subsp;FALSE;Artemisia santonicum subsp. santonicum;Artemisia santonicum subsp. santonicum;NA;floraweb:35056;Artemisia santonicum L.;Artemisia santonicum L.;2;0;0;absent in DE;Artemisia santonicum subsp. santonicum;
613;floraweb:613;Artemisia scoparia Waldst. & Kit.;species;FALSE;Artemisia scoparia Waldst. & Kit.;Artemisia scoparia;Waldst. & Kit.;floraweb:613;Artemisia scoparia Waldst. & Kit.;Artemisia scoparia Waldst. & Kit.;46;30;1;;Artemisia scoparia;
614;floraweb:614;Artemisia siversiana Ehrh. ex Willd.;species;FALSE;Artemisia siversiana Ehrh. ex Willd.;Artemisia siversiana;Ehrh. ex Willd.;floraweb:614;Artemisia siversiana Ehrh. ex Willd.;Artemisia siversiana Ehrh. ex Willd.;7;6;1;;Artemisia siversiana;
